ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,,0,0,0
CO-ANT,Colombia,Antioquia,2020-10-23,92656,2210,78934
CO-ARA,Colombia,Arauca,2020-10-23,1185,35,943
CO-ATL,Colombia,Atlantico,2020-10-23,65486,3210,60507
CO-DC,Colombia,Bogota,2020-10-23,234539,6576,178631
CO-BOL,Colombia,Bolivar,2020-10-23,26669,0,24415
CO-BOY,Colombia,Boyaca,2020-10-23,4913,131,3593
CO-CAL,Colombia,Caldas,2020-10-23,3651,110,2630
CO-CAQ,Colombia,Caqueta,2020-10-23,7181,277,6004
CO-CAS,Colombia,Casanare,2020-10-23,1397,0,1018
CO-CAU,Colombia,Cauca,2020-10-23,9405,410,7586
CO-CES,Colombia,Cesar,2020-10-23,14399,475,10520
CO-COR,Colombia,Choco,2020-10-23,3841,168,3532
CO-CUN,Colombia,Cordoba,2020-10-23,21844,1585,18428
CO-CHO,Colombia,Cundinamarca,2020-10-23,27380,858,22449
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-10-23,7194,255,5113
CO-LAG,Colombia,La Guajira,2020-10-23,6334,284,4954
CO-MAG,Colombia,Magdalena,2020-10-23,13498,846,11360
CO-MET,Colombia,Meta,2020-10-23,11784,337,9646
CO-NAR,Colombia,Narino,2020-10-23,15659,658,13232
CO-NSA,Colombia,Norte de Santander,2020-10-23,36588,1970,28302
CO-PUT,Colombia,Putumayo,2020-10-23,3314,162,2770
CO-QUI,Colombia,Quindio,2020-10-23,1861,0,1270
CO-RIS,Colombia,Risaralda,2020-10-23,7848,190,5916
CO-SAP,Colombia,San Andres y Providencia,2020-10-23,430,7,211
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-10-23,12672,583,11084
CO-TOL,Colombia,Tolima,2020-10-23,9114,288,6872
CO-VAC,Colombia,Valle del Cauca,2020-10-23,49607,1982,41902
CO-VAU,Colombia,Vaupes,2020-10-23,512,0,338
CO-VID,Colombia,Vichada,,0,0,0
