ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-10-23,2692,0,2527
CO-ANT,Colombia,Antioquia,2020-10-23,74792,1758,54294
CO-ARA,Colombia,Arauca,2020-10-23,790,21,523
CO-ATL,Colombia,Atlantico,2020-10-23,63398,3120,55568
CO-DC,Colombia,Bogota,2020-10-23,199408,5661,131541
CO-BOL,Colombia,Bolivar,2020-10-23,24386,763,20921
CO-BOY,Colombia,Boyaca,2020-10-23,3373,88,1727
CO-CAL,Colombia,Caldas,2020-10-23,2531,67,1395
CO-CAQ,Colombia,Caqueta,2020-10-23,5211,0,3441
CO-CAS,Colombia,Casanare,2020-10-23,928,0,570
CO-CAU,Colombia,Cauca,2020-10-23,6937,348,4812
CO-CES,Colombia,Cesar,2020-10-23,8763,300,4954
CO-COR,Colombia,Choco,2020-10-23,3682,157,3143
CO-CUN,Colombia,Cordoba,2020-10-23,18534,1491,12851
CO-CHO,Colombia,Cundinamarca,2020-10-23,20735,653,13838
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-10-23,4049,149,2143
CO-LAG,Colombia,La Guajira,2020-10-23,4637,0,3241
CO-MAG,Colombia,Magdalena,2020-10-23,11706,761,8708
CO-MET,Colombia,Meta,2020-10-23,7638,199,5025
CO-NAR,Colombia,Narino,2020-10-23,13386,554,10133
CO-NSA,Colombia,Norte de Santander,2020-10-23,25500,1479,14355
CO-PUT,Colombia,Putumayo,2020-10-23,2611,146,1686
CO-QUI,Colombia,Quindio,2020-10-23,1020,42,562
CO-RIS,Colombia,Risaralda,2020-10-23,5395,114,2947
CO-SAP,Colombia,San Andres y Providencia,2020-10-23,0,2,71
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-10-23,10850,548,8069
CO-TOL,Colombia,Tolima,2020-10-23,6234,207,3944
CO-VAC,Colombia,Valle del Cauca,2020-10-23,42305,1663,30626
CO-VAU,Colombia,Vaupes,2020-10-23,234,0,101
CO-VID,Colombia,Vichada,,0,0,0
