ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-10-23,0,119,2553
CO-ANT,Colombia,Antioquia,2020-10-23,83241,1994,64563
CO-ARA,Colombia,Arauca,2020-10-23,986,26,739
CO-ATL,Colombia,Atlantico,2020-10-23,64327,3179,58261
CO-DC,Colombia,Bogota,2020-10-23,216697,6113,158009
CO-BOL,Colombia,Bolivar,2020-10-23,25537,783,22399
CO-BOY,Colombia,Boyaca,2020-10-23,4029,110,2557
CO-CAL,Colombia,Caldas,2020-10-23,3070,91,1891
CO-CAQ,Colombia,Caqueta,2020-10-23,6314,241,4321
CO-CAS,Colombia,Casanare,2020-10-23,1124,30,752
CO-CAU,Colombia,Cauca,2020-10-23,8064,379,5651
CO-CES,Colombia,Cesar,2020-10-23,11791,381,6755
CO-COR,Colombia,Choco,2020-10-23,3750,163,3303
CO-CUN,Colombia,Cordoba,2020-10-23,20259,1543,15385
CO-CHO,Colombia,Cundinamarca,2020-10-23,24353,750,17374
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-10-23,5519,197,3115
CO-LAG,Colombia,La Guajira,2020-10-23,5453,265,3857
CO-MAG,Colombia,Magdalena,2020-10-23,12652,803,9950
CO-MET,Colombia,Meta,2020-10-23,9765,277,6352
CO-NAR,Colombia,Narino,2020-10-23,14440,608,11381
CO-NSA,Colombia,Norte de Santander,2020-10-23,31847,1718,19648
CO-PUT,Colombia,Putumayo,2020-10-23,3039,155,2055
CO-QUI,Colombia,Quindio,2020-10-23,1431,50,787
CO-RIS,Colombia,Risaralda,2020-10-23,6612,140,4208
CO-SAP,Colombia,San Andres y Providencia,2020-10-23,273,4,116
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-10-23,11789,564,9385
CO-TOL,Colombia,Tolima,2020-10-23,7615,244,5031
CO-VAC,Colombia,Valle del Cauca,2020-10-23,45716,1827,35854
CO-VAU,Colombia,Vaupes,2020-10-23,362,2,172
CO-VID,Colombia,Vichada,,0,0,0
