ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-10-23,2509,0,2319
CO-ANT,Colombia,Antioquia,2020-10-23,30689,701,9264
CO-ARA,Colombia,Arauca,2020-10-23,204,0,134
CO-ATL,Colombia,Atlantico,2020-10-23,51790,2805,36751
CO-DC,Colombia,Bogota,2020-10-23,98262,3152,43980
CO-BOL,Colombia,Bolivar,2020-10-23,17909,641,12983
CO-BOY,Colombia,Boyaca,2020-10-23,973,40,489
CO-CAL,Colombia,Caldas,2020-10-23,849,21,310
CO-CAQ,Colombia,Caqueta,2020-10-23,887,40,156
CO-CAS,Colombia,Casanare,2020-10-23,298,0,120
CO-CAU,Colombia,Cauca,2020-10-23,3943,237,2357
CO-CES,Colombia,Cesar,2020-10-23,2987,80,1531
CO-COR,Colombia,Choco,2020-10-23,2964,134,2013
CO-CUN,Colombia,Cordoba,2020-10-23,5538,1005,1747
CO-CHO,Colombia,Cundinamarca,2020-10-23,8215,300,4280
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-10-23,872,34,425
CO-LAG,Colombia,La Guajira,2020-10-23,2057,148,1080
CO-MAG,Colombia,Magdalena,2020-10-23,6075,514,3208
CO-MET,Colombia,Meta,2020-10-23,2628,50,1718
CO-NAR,Colombia,Narino,2020-10-23,7770,312,4262
CO-NSA,Colombia,Norte de Santander,2020-10-23,5620,362,1802
CO-PUT,Colombia,Putumayo,2020-10-23,861,62,102
CO-QUI,Colombia,Quindio,2020-10-23,321,0,206
CO-RIS,Colombia,Risaralda,2020-10-23,1574,34,709
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-10-23,5668,415,2830
CO-TOL,Colombia,Tolima,2020-10-23,2466,69,1476
CO-VAC,Colombia,Valle del Cauca,2020-10-23,21874,991,11921
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
