ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CR-A,Costa Rica,Alajuela,2020-07-14,869,0,0
CR-C,Costa Rica,Cartago,2020-07-14,214,0,0
CR-G,Costa Rica,Guanacaste,2020-07-14,221,0,0
CR-H,Costa Rica,Heredia,2020-07-14,673,0,0
CR-L,Costa Rica,Limon,2020-07-14,117,0,0
CR-P,Costa Rica,Puntarenas,2020-07-14,228,0,0
CR-SJ,Costa Rica,San Jose,2020-07-14,3469,0,0
