ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CR-A,Costa Rica,Alajuela,2020-04-02,113,0,0
CR-C,Costa Rica,Cartago,2020-04-02,27,0,0
CR-G,Costa Rica,Guanacaste,2020-04-02,12,0,0
CR-H,Costa Rica,Heredia,2020-04-02,43,0,0
CR-L,Costa Rica,Limon,2020-04-02,1,0,0
CR-P,Costa Rica,Puntarenas,2020-04-02,23,0,0
CR-SJ,Costa Rica,San Jose,2020-04-02,177,0,0
