ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,2278,109,14
BO-H,Bolivia,Chuquisaca,,32,2,14
BO-C,Bolivia,Cochabamba,,898,49,71
BO-L,Bolivia,La Paz,,661,36,254
BO-O,Bolivia,Oruro,,238,18,74
BO-N,Bolivia,Pando,,23,2,11
BO-P,Bolivia,Potosi,,0,0,0
BO-S,Bolivia,Santa Cruz,,7952,192,1185
BO-T,Bolivia,Tarija,,44,4,7
