ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,548,39,4
BO-H,Bolivia,Chuquisaca,,15,2,1
BO-C,Bolivia,Cochabamba,,196,9,50
BO-L,Bolivia,La Paz,,328,19,123
BO-O,Bolivia,Oruro,,132,9,65
BO-N,Bolivia,Pando,,12,1,7
BO-P,Bolivia,Potosi,,0,0,0
BO-S,Bolivia,Santa Cruz,,2297,83,175
BO-T,Bolivia,Tarija,,13,1,2
