ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,2511,121,22
BO-H,Bolivia,Chuquisaca,,39,2,14
BO-C,Bolivia,Cochabamba,,1097,52,71
BO-L,Bolivia,La Paz,,754,38,272
BO-O,Bolivia,Oruro,,260,21,74
BO-N,Bolivia,Pando,,65,3,12
BO-P,Bolivia,Potosi,,0,0,0
BO-S,Bolivia,Santa Cruz,,8676,221,1580
BO-T,Bolivia,Tarija,,58,4,10
