ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,1809,92,8
BO-H,Bolivia,Chuquisaca,,26,2,14
BO-C,Bolivia,Cochabamba,,611,23,60
BO-L,Bolivia,La Paz,,507,28,244
BO-O,Bolivia,Oruro,,204,14,73
BO-N,Bolivia,Pando,,14,1,11
BO-P,Bolivia,Potosi,,0,0,0
BO-S,Bolivia,Santa Cruz,,6711,149,541
BO-T,Bolivia,Tarija,,32,3,7
