ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,1015,66,4
BO-H,Bolivia,Chuquisaca,,19,2,11
BO-C,Bolivia,Cochabamba,,285,11,55
BO-L,Bolivia,La Paz,,381,23,184
BO-O,Bolivia,Oruro,,143,13,70
BO-N,Bolivia,Pando,,12,1,7
BO-P,Bolivia,Potosi,,0,0,0
BO-S,Bolivia,Santa Cruz,,3665,111,227
BO-T,Bolivia,Tarija,,18,2,6
