ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BO-B,Bolivia,Beni,,2954,152,46
BO-H,Bolivia,Chuquisaca,,102,4,15
BO-C,Bolivia,Cochabamba,,1723,78,76
BO-L,Bolivia,La Paz,,1149,49,314
BO-O,Bolivia,Oruro,,378,26,85
BO-N,Bolivia,Pando,,286,6,12
BO-P,Bolivia,Potosi,,0,0,0
BO-S,Bolivia,Santa Cruz,,11424,283,2520
BO-T,Bolivia,Tarija,,112,5,11
