ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-06-21,2179,0,1466
CO-ANT,Colombia,Antioquia,2020-06-21,2368,13,913
CO-ARA,Colombia,Arauca,,0,0,0
CO-ATL,Colombia,Atlantico,2020-06-21,6691,362,1531
CO-DC,Colombia,Bogota,,0,0,0
CO-BOL,Colombia,Bolivar,2020-06-21,5121,225,1842
CO-BOY,Colombia,Boyaca,,0,0,0
CO-CAL,Colombia,Caldas,2020-06-21,0,0,136
CO-CAQ,Colombia,Caqueta,,0,0,0
CO-CAS,Colombia,Casanare,2020-06-21,39,0,0
CO-CAU,Colombia,Cauca,2020-06-21,1307,74,342
CO-CES,Colombia,Cesar,2020-06-21,589,0,110
CO-COR,Colombia,Choco,,0,0,0
CO-CUN,Colombia,Cordoba,,0,0,0
CO-CHO,Colombia,Cundinamarca,2020-06-21,1786,0,666
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-06-21,282,0,0
CO-LAG,Colombia,La Guajira,2020-06-21,158,0,0
CO-MAG,Colombia,Magdalena,2020-06-21,1025,78,525
CO-MET,Colombia,Meta,2020-06-21,1031,0,950
CO-NAR,Colombia,Narino,,0,0,0
CO-NSA,Colombia,Norte de Santander,2020-06-21,461,0,201
CO-PUT,Colombia,Putumayo,2020-06-21,15,0,0
CO-QUI,Colombia,Quindio,,0,0,0
CO-RIS,Colombia,Risaralda,2020-06-21,333,0,242
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-06-21,300,0,0
CO-TOL,Colombia,Tolima,2020-06-21,471,0,239
CO-VAC,Colombia,Valle del Cauca,2020-06-21,5418,237,2159
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
