ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-06-22,1900,77,777
CO-ANT,Colombia,Antioquia,2020-06-22,1260,0,560
CO-ARA,Colombia,Arauca,,0,0,0
CO-ATL,Colombia,Atlantico,2020-06-22,2433,170,651
CO-DC,Colombia,Bogota,,0,0,0
CO-BOL,Colombia,Bolivar,2020-06-22,3326,171,1008
CO-BOY,Colombia,Boyaca,,0,0,0
CO-CAL,Colombia,Caldas,2020-06-22,157,7,0
CO-CAQ,Colombia,Caqueta,,0,0,0
CO-CAS,Colombia,Casanare,2020-06-22,0,0,29
CO-CAU,Colombia,Cauca,2020-06-22,692,50,125
CO-CES,Colombia,Cesar,2020-06-22,346,13,68
CO-COR,Colombia,Choco,,0,0,0
CO-CUN,Colombia,Cordoba,,0,0,0
CO-CHO,Colombia,Cundinamarca,2020-06-22,1021,32,334
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-06-22,252,0,201
CO-LAG,Colombia,La Guajira,2020-06-22,0,0,39
CO-MAG,Colombia,Magdalena,2020-06-22,705,0,308
CO-MET,Colombia,Meta,2020-06-22,983,0,887
CO-NAR,Colombia,Narino,,0,0,0
CO-NSA,Colombia,Norte de Santander,2020-06-22,247,18,152
CO-PUT,Colombia,Putumayo,2020-06-22,10,0,3
CO-QUI,Colombia,Quindio,,0,0,0
CO-RIS,Colombia,Risaralda,2020-06-22,263,0,225
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-06-22,47,0,0
CO-TOL,Colombia,Tolima,2020-06-22,0,0,185
CO-VAC,Colombia,Valle del Cauca,2020-06-22,3311,169,1309
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
