ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-06-24,0,0,1747
CO-ANT,Colombia,Antioquia,2020-06-24,3008,16,1125
CO-ARA,Colombia,Arauca,2020-06-24,70,0,0
CO-ATL,Colombia,Atlantico,2020-06-24,8908,434,2176
CO-DC,Colombia,Bogota,,0,0,0
CO-BOL,Colombia,Bolivar,2020-06-24,6424,247,2737
CO-BOY,Colombia,Boyaca,,0,0,0
CO-CAL,Colombia,Caldas,2020-06-24,231,0,0
CO-CAQ,Colombia,Caqueta,,0,0,0
CO-CAS,Colombia,Casanare,2020-06-24,57,0,0
CO-CAU,Colombia,Cauca,2020-06-24,1511,86,534
CO-CES,Colombia,Cesar,2020-06-24,729,0,187
CO-COR,Colombia,Choco,,0,0,0
CO-CUN,Colombia,Cordoba,,0,0,0
CO-CHO,Colombia,Cundinamarca,2020-06-24,2034,0,933
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-06-24,310,0,0
CO-LAG,Colombia,La Guajira,2020-06-24,223,0,0
CO-MAG,Colombia,Magdalena,2020-06-24,1297,91,581
CO-MET,Colombia,Meta,2020-06-24,1106,0,0
CO-NAR,Colombia,Narino,,0,0,0
CO-NSA,Colombia,Norte de Santander,2020-06-24,737,0,224
CO-PUT,Colombia,Putumayo,,0,0,0
CO-QUI,Colombia,Quindio,,0,0,0
CO-RIS,Colombia,Risaralda,2020-06-24,424,0,251
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-06-24,589,0,0
CO-TOL,Colombia,Tolima,2020-06-24,676,0,258
CO-VAC,Colombia,Valle del Cauca,2020-06-24,6407,268,2719
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
