ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-06-24,0,0,1584
CO-ANT,Colombia,Antioquia,2020-06-24,2754,15,1057
CO-ARA,Colombia,Arauca,2020-06-24,55,0,0
CO-ATL,Colombia,Atlantico,2020-06-24,8155,426,1868
CO-DC,Colombia,Bogota,,0,0,0
CO-BOL,Colombia,Bolivar,2020-06-24,5916,244,2335
CO-BOY,Colombia,Boyaca,,0,0,0
CO-CAL,Colombia,Caldas,2020-06-24,216,0,0
CO-CAQ,Colombia,Caqueta,,0,0,0
CO-CAS,Colombia,Casanare,2020-06-24,52,0,35
CO-CAU,Colombia,Cauca,2020-06-24,1424,0,419
CO-CES,Colombia,Cesar,2020-06-24,692,22,124
CO-COR,Colombia,Choco,,0,0,0
CO-CUN,Colombia,Cordoba,,0,0,0
CO-CHO,Colombia,Cundinamarca,2020-06-24,1961,48,848
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-06-24,294,0,239
CO-LAG,Colombia,La Guajira,2020-06-24,185,11,57
CO-MAG,Colombia,Magdalena,2020-06-24,1198,87,554
CO-MET,Colombia,Meta,2020-06-24,1069,0,956
CO-NAR,Colombia,Narino,,0,0,0
CO-NSA,Colombia,Norte de Santander,2020-06-24,588,0,214
CO-PUT,Colombia,Putumayo,2020-06-24,17,0,0
CO-QUI,Colombia,Quindio,,0,0,0
CO-RIS,Colombia,Risaralda,2020-06-24,412,0,0
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-06-24,496,23,46
CO-TOL,Colombia,Tolima,2020-06-24,529,17,253
CO-VAC,Colombia,Valle del Cauca,2020-06-24,6055,256,2514
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
