ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-06-24,2184,85,1512
CO-ANT,Colombia,Antioquia,2020-06-24,2496,0,988
CO-ARA,Colombia,Arauca,2020-06-24,51,0,0
CO-ATL,Colombia,Atlantico,2020-06-24,7232,418,1661
CO-DC,Colombia,Bogota,,0,0,0
CO-BOL,Colombia,Bolivar,2020-06-24,5356,240,2019
CO-BOY,Colombia,Boyaca,,0,0,0
CO-CAL,Colombia,Caldas,2020-06-24,207,0,0
CO-CAQ,Colombia,Caqueta,,0,0,0
CO-CAS,Colombia,Casanare,2020-06-24,41,0,0
CO-CAU,Colombia,Cauca,2020-06-24,1339,79,375
CO-CES,Colombia,Cesar,2020-06-24,612,0,119
CO-COR,Colombia,Choco,,0,0,0
CO-CUN,Colombia,Cordoba,,0,0,0
CO-CHO,Colombia,Cundinamarca,2020-06-24,1852,0,757
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-06-24,286,0,0
CO-LAG,Colombia,La Guajira,2020-06-24,161,0,0
CO-MAG,Colombia,Magdalena,2020-06-24,1118,85,530
CO-MET,Colombia,Meta,2020-06-24,1038,0,954
CO-NAR,Colombia,Narino,,0,0,0
CO-NSA,Colombia,Norte de Santander,2020-06-24,508,27,212
CO-PUT,Colombia,Putumayo,,0,0,0
CO-QUI,Colombia,Quindio,,0,0,0
CO-RIS,Colombia,Risaralda,2020-06-24,384,0,245
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-06-24,405,21,0
CO-TOL,Colombia,Tolima,2020-06-24,505,0,242
CO-VAC,Colombia,Valle del Cauca,2020-06-24,5665,242,2271
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
