ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-06-24,2126,84,1384
CO-ANT,Colombia,Antioquia,2020-06-24,2019,11,882
CO-ARA,Colombia,Arauca,2020-06-24,5,0,0
CO-ATL,Colombia,Atlantico,2020-06-24,5160,370,1453
CO-DC,Colombia,Bogota,,0,0,0
CO-BOL,Colombia,Bolivar,2020-06-24,4780,221,1684
CO-BOY,Colombia,Boyaca,,0,0,0
CO-CAL,Colombia,Caldas,2020-06-24,196,0,0
CO-CAQ,Colombia,Caqueta,,0,0,0
CO-CAS,Colombia,Casanare,2020-06-24,38,0,0
CO-CAU,Colombia,Cauca,2020-06-24,1155,67,324
CO-CES,Colombia,Cesar,2020-06-24,542,20,110
CO-COR,Colombia,Choco,,0,0,0
CO-CUN,Colombia,Cordoba,,0,0,0
CO-CHO,Colombia,Cundinamarca,2020-06-24,1683,46,602
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-06-24,272,0,237
CO-LAG,Colombia,La Guajira,2020-06-24,129,0,0
CO-MAG,Colombia,Magdalena,2020-06-24,945,78,482
CO-MET,Colombia,Meta,2020-06-24,1015,0,0
CO-NAR,Colombia,Narino,,0,0,0
CO-NSA,Colombia,Norte de Santander,2020-06-24,390,0,0
CO-PUT,Colombia,Putumayo,2020-06-24,13,0,0
CO-QUI,Colombia,Quindio,,0,0,0
CO-RIS,Colombia,Risaralda,2020-06-24,323,0,237
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-06-24,238,15,39
CO-TOL,Colombia,Tolima,2020-06-24,384,15,0
CO-VAC,Colombia,Valle del Cauca,2020-06-24,4864,225,2040
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
