ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-06-21,0,0,881
CO-ANT,Colombia,Antioquia,2020-06-21,1328,0,582
CO-ARA,Colombia,Arauca,2020-06-21,2,0,0
CO-ATL,Colombia,Atlantico,2020-06-21,2774,187,711
CO-DC,Colombia,Bogota,,0,0,0
CO-BOL,Colombia,Bolivar,2020-06-21,3468,174,1091
CO-BOY,Colombia,Boyaca,,0,0,0
CO-CAL,Colombia,Caldas,2020-06-21,162,0,112
CO-CAQ,Colombia,Caqueta,,0,0,0
CO-CAS,Colombia,Casanare,2020-06-21,36,0,0
CO-CAU,Colombia,Cauca,2020-06-21,722,51,136
CO-CES,Colombia,Cesar,2020-06-21,394,0,0
CO-COR,Colombia,Choco,,0,0,0
CO-CUN,Colombia,Cordoba,,0,0,0
CO-CHO,Colombia,Cundinamarca,2020-06-21,1077,37,346
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-06-21,0,0,204
CO-LAG,Colombia,La Guajira,2020-06-21,68,0,43
CO-MAG,Colombia,Magdalena,2020-06-21,718,0,320
CO-MET,Colombia,Meta,2020-06-21,985,0,888
CO-NAR,Colombia,Narino,,0,0,0
CO-NSA,Colombia,Norte de Santander,2020-06-21,249,0,153
CO-PUT,Colombia,Putumayo,2020-06-21,0,0,4
CO-QUI,Colombia,Quindio,,0,0,0
CO-RIS,Colombia,Risaralda,2020-06-21,266,0,226
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-06-21,73,0,0
CO-TOL,Colombia,Tolima,2020-06-21,277,0,191
CO-VAC,Colombia,Valle del Cauca,2020-06-21,3399,172,1361
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
