ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
CO-AMA,Colombia,Amazonas,2020-06-22,2075,0,1275
CO-ANT,Colombia,Antioquia,2020-06-22,1730,10,804
CO-ARA,Colombia,Arauca,,0,0,0
CO-ATL,Colombia,Atlantico,2020-06-22,4150,319,1273
CO-DC,Colombia,Bogota,,0,0,0
CO-BOL,Colombia,Bolivar,2020-06-22,4306,205,1545
CO-BOY,Colombia,Boyaca,,0,0,0
CO-CAL,Colombia,Caldas,2020-06-22,188,0,130
CO-CAQ,Colombia,Caqueta,,0,0,0
CO-CAS,Colombia,Casanare,2020-06-22,0,0,34
CO-CAU,Colombia,Cauca,2020-06-22,1013,63,289
CO-CES,Colombia,Cesar,2020-06-22,498,0,96
CO-COR,Colombia,Choco,,0,0,0
CO-CUN,Colombia,Cordoba,,0,0,0
CO-CHO,Colombia,Cundinamarca,2020-06-22,1520,43,520
CO-GUA,Colombia,Guainia,,0,0,0
CO-GUV,Colombia,Guaviare,,0,0,0
CO-HUI,Colombia,Huila,2020-06-22,266,0,235
CO-LAG,Colombia,La Guajira,2020-06-22,115,0,0
CO-MAG,Colombia,Magdalena,2020-06-22,833,66,452
CO-MET,Colombia,Meta,2020-06-22,1002,0,937
CO-NAR,Colombia,Narino,,0,0,0
CO-NSA,Colombia,Norte de Santander,2020-06-22,355,25,169
CO-PUT,Colombia,Putumayo,2020-06-22,12,0,0
CO-QUI,Colombia,Quindio,,0,0,0
CO-RIS,Colombia,Risaralda,2020-06-22,302,0,234
CO-SAP,Colombia,San Andres y Providencia,,0,0,0
CO-SAN,Colombia,Santander,,0,0,0
CO-SUC,Colombia,Sucre,2020-06-22,174,10,16
CO-TOL,Colombia,Tolima,2020-06-22,313,14,217
CO-VAC,Colombia,Valle del Cauca,2020-06-22,4413,207,1871
CO-VAU,Colombia,Vaupes,,0,0,0
CO-VID,Colombia,Vichada,,0,0,0
