"Code
  Weather Station",Date,T max (°C),T min (°C),"Relative
  Humidity (%)","Rainfall
  (mm/day) "
"116025",2020-02-15,19.6,9.3,"85.5","5.1"
"116025",2020-02-16,19.5,10,"82.3","4.6"
"116025",2020-02-17,19.4,10.5,"78","6.3"
"116025",2020-02-18,19.8,9.9,"86.3","5.8"
"116025",2020-02-19,20.2,9.6,"87.2","0.7"
"116025",2020-02-20,19.3,10.2,"86.2","17.1"
"116025",2020-02-21,19,9.7,"96.4","16.8"
"116025",2020-02-22,16,8.8,"98.3","18.4"
"116025",2020-02-23,18.7,7.7,"91.3","10.9"
"116025",2020-02-24,15.8,9,"99.3","27"
"116025",2020-02-25,19.7,9.9,"88.7","8.4"
"116025",2020-02-26,14.9,8.7,"95.5","17.9"
"116025",2020-02-27,19.4,9.1,"87","10"
"116025",2020-02-28,19.2,9.3,"81.3","0.2"
"116025",2020-02-29,19,8.7,"94.5","2.4"
"116025",2020-03-01,18.9,8.1,"86.7","4.6"
"116025",2020-03-02,20.8,7.7,"73.1","0.4"
"116025",2020-03-03,20.7,7.5,"76.6","0"
"116025",2020-03-04,20.6,8.4,"72.8","T"
"116025",2020-03-05,21,7.4,"72.3","0"
"116025",2020-03-06,20.4,7.6,"70.9","2.1"
"116025",2020-03-07,20.1,8.3,"79.5","4.1"
"116025",2020-03-08,20.7,7.2,"83.8","7.6"
"116025",2020-03-09,19.9,7.1,"85.4","16.8"
"116025",2020-03-10,18.6,6.9,"83.65","12.5"
"116025",2020-03-11,19.7,6.8,"81.9","2.5"
"116025",2020-03-12,18.8,7.3,"78","0.4"
"116025",2020-03-13,19.7,6.6,"89.2","8.3"
"116025",2020-03-14,17.7,5.9,"87.1","12.5"
"116025",2020-03-15,18.8,6.4,"89.2","18"
"116025",2020-03-16,19.4,6.7,"84.4","15.8"
"116025",2020-03-17,S/D,7.3,"S/D","0"
