ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-06-24,1407,30,0
PE-ANC,Peru,Ancash,2020-06-24,6649,394,0
PE-APU,Peru,Apurimac,2020-06-24,402,10,0
PE-ARE,Peru,Arequipa,2020-06-24,5336,134,0
PE-AYA,Peru,Ayacucho,2020-06-24,1296,11,0
PE-CAJ,Peru,Cajamarca,2020-06-24,1378,18,0
PE-CAL,Peru,Callao,2020-06-24,16224,498,0
PE-CUS,Peru,Cusco,2020-06-24,1469,11,0
PE-HUV,Peru,Huancavelica,2020-06-24,751,9,0
PE-HUC,Peru,Huanuco,,0,0,0
PE-ICA,Peru,Ica,2020-06-24,5745,372,0
PE-JUN,Peru,Junin,,0,0,0
PE-LAL,Peru,La Libertad,2020-06-24,7714,384,0
PE-LAM,Peru,Lambayeque,2020-06-24,11699,680,0
PE-LIM,Peru,Lima,2020-06-24,138203,3278,0
PE-LOR,Peru,Loreto,2020-06-24,7849,320,0
PE-MDD,Peru,Madre de dios,2020-06-24,1184,19,0
PE-MOQ,Peru,Moquegua,2020-06-24,829,6,0
PE-PAS,Peru,Pasco,2020-06-24,826,16,0
PE-PIU,Peru,Piura,2020-06-24,14413,651,0
PE-PUN,Peru,Puno,2020-06-24,694,13,0
PE-SAM,Peru,San Martin,,0,0,0
PE-TAC,Peru,Tacna,2020-06-24,680,7,0
PE-TUM,Peru,Tumbes,2020-06-24,2115,106,0
PE-UCA,Peru,Ucayali,2020-06-24,6645,133,0
