ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-06-22,242,8,0
PE-ANC,Peru,Ancash,2020-06-22,1521,106,0
PE-APU,Peru,Apurimac,2020-06-22,93,,0
PE-ARE,Peru,Arequipa,2020-06-22,1061,20,0
PE-AYA,Peru,Ayacucho,2020-06-22,258,,0
PE-CAJ,Peru,Cajamarca,2020-06-22,367,3,0
PE-CAL,Peru,Callao,2020-06-22,5400,119,0
PE-CUS,Peru,Cusco,2020-06-22,410,3,0
PE-HUV,Peru,Huancavelica,2020-06-22,200,1,0
PE-HUC,Peru,Huanuco,,0,0,0
PE-ICA,Peru,Ica,2020-06-22,1019,58,0
PE-JUN,Peru,Junin,,0,0,0
PE-LAL,Peru,La Libertad,2020-06-22,1470,66,0
PE-LAM,Peru,Lambayeque,2020-06-22,3748,400,0
PE-LIM,Peru,Lima,2020-06-22,44333,689,0
PE-LOR,Peru,Loreto,2020-06-22,1834,78,0
PE-MDD,Peru,Madre de dios,2020-06-22,162,1,0
PE-MOQ,Peru,Moquegua,2020-06-22,167,,0
PE-PAS,Peru,Pasco,2020-06-22,168,1,0
PE-PIU,Peru,Piura,2020-06-22,2483,265,0
PE-PUN,Peru,Puno,2020-06-22,173,1,0
PE-SAM,Peru,San Martin,,0,0,0
PE-TAC,Peru,Tacna,2020-06-22,178,2,0
PE-TUM,Peru,Tumbes,2020-06-22,496,47,0
PE-UCA,Peru,Ucayali,2020-06-22,1392,66,0
