ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
PE-AMA,Peru,Amazonas,2020-06-21,1483,32,0
PE-ANC,Peru,Ancash,2020-06-21,6877,403,0
PE-APU,Peru,Apurimac,2020-06-21,412,11,0
PE-ARE,Peru,Arequipa,2020-06-21,5533,154,0
PE-AYA,Peru,Ayacucho,2020-06-21,1375,13,0
PE-CAJ,Peru,Cajamarca,2020-06-21,1474,19,0
PE-CAL,Peru,Callao,2020-06-21,16678,513,0
PE-CUS,Peru,Cusco,2020-06-21,1508,13,0
PE-HUV,Peru,Huancavelica,2020-06-21,756,9,0
PE-HUC,Peru,Huanuco,,0,0,0
PE-ICA,Peru,Ica,2020-06-21,5968,391,0
PE-JUN,Peru,Junin,,0,0,0
PE-LAL,Peru,La Libertad,2020-06-21,8060,414,0
PE-LAM,Peru,Lambayeque,2020-06-21,12069,694,0
PE-LIM,Peru,Lima,2020-06-21,141512,3485,0
PE-LOR,Peru,Loreto,2020-06-21,8051,324,0
PE-MDD,Peru,Madre de dios,2020-06-21,1265,21,0
PE-MOQ,Peru,Moquegua,2020-06-21,835,8,0
PE-PAS,Peru,Pasco,2020-06-21,841,16,0
PE-PIU,Peru,Piura,2020-06-21,14902,667,0
PE-PUN,Peru,Puno,2020-06-21,710,14,0
PE-SAM,Peru,San Martin,,0,0,0
PE-TAC,Peru,Tacna,2020-06-21,692,7,0
PE-TUM,Peru,Tumbes,2020-06-21,2195,108,0
PE-UCA,Peru,Ucayali,2020-06-21,6817,138,0
