ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-09-25,1375,47,0
EC-B,Ecuador,Bolivar,2020-09-25,512,32,0
EC-F,Ecuador,Canar,2020-09-25,450,37,0
EC-C,Ecuador,Carchi,2020-09-25,523,15,0
EC-H,Ecuador,Chimborazo,2020-09-25,1717,129,0
EC-X,Ecuador,Cotopaxi,2020-09-25,224,16,0
EC-O,Ecuador,El Oro,2020-09-25,14783,1542,0
EC-E,Ecuador,Esmeraldas,2020-09-25,616,139,0
EC-W,Ecuador,Galapagos,2020-09-25,452,28,0
EC-G,Ecuador,Guayas,2020-09-25,672,38,0
EC-I,Ecuador,Imbabura,2020-09-25,3710,560,0
EC-L,Ecuador,Loja,2020-09-25,501,30,0
EC-R,Ecuador,Los Rios,2020-09-25,1759,240,0
EC-M,Ecuador,Manabi,2020-09-25,5902,436,0
EC-S,Ecuador,Morona Santiago,2020-09-25,2057,246,0
EC-N,Ecuador,Napo,2020-09-25,421,9,0
EC-D,Ecuador,Orellana,2020-09-25,1664,108,0
EC-Y,Ecuador,Pastaza,2020-09-25,893,318,0
EC-P,Ecuador,Pichincha,2020-09-25,804,87,0
EC-SE,Ecuador,Santa Elena,2020-09-25,296,14,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-09-25,77,1,0
EC-U,Ecuador,Sucumbios,2020-09-25,861,101,0
EC-T,Ecuador,Tungurahua,2020-09-25,539,13,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-09-25,419,13,0
