ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-10-23,74,2,0
EC-B,Ecuador,Bolivar,2020-10-23,26,0,0
EC-F,Ecuador,Canar,2020-10-23,18,2,0
EC-C,Ecuador,Carchi,2020-10-23,3,1,0
EC-H,Ecuador,Chimborazo,2020-10-23,20,5,0
EC-X,Ecuador,Cotopaxi,2020-10-23,0,0,0
EC-O,Ecuador,El Oro,2020-10-23,35,9,0
EC-E,Ecuador,Esmeraldas,2020-10-23,34,14,0
EC-W,Ecuador,Galapagos,2020-10-23,5,0,0
EC-G,Ecuador,Guayas,2020-10-23,19,3,0
EC-I,Ecuador,Imbabura,2020-10-23,93,46,0
EC-L,Ecuador,Loja,2020-10-23,27,2,0
EC-R,Ecuador,Los Rios,2020-10-23,123,11,0
EC-M,Ecuador,Manabi,2020-10-23,145,67,0
EC-S,Ecuador,Morona Santiago,2020-10-23,115,31,0
EC-N,Ecuador,Napo,2020-10-23,11,0,0
EC-D,Ecuador,Orellana,2020-10-23,65,3,0
EC-Y,Ecuador,Pastaza,2020-10-23,103,49,0
EC-P,Ecuador,Pichincha,2020-10-23,11,11,0
EC-SE,Ecuador,Santa Elena,2020-10-23,7,0,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-10-23,2,0,0
EC-U,Ecuador,Sucumbios,2020-10-23,14,0,0
EC-T,Ecuador,Tungurahua,2020-10-23,2,0,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-10-23,13,0,0
