ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
EC-A,Ecuador,Azuay,2020-06-24,869,33,0
EC-B,Ecuador,Bolivar,2020-06-24,311,24,0
EC-F,Ecuador,Canar,2020-06-24,331,30,0
EC-C,Ecuador,Carchi,2020-06-24,208,4,0
EC-H,Ecuador,Chimborazo,2020-06-24,802,80,0
EC-X,Ecuador,Cotopaxi,2020-06-24,152,11,0
EC-O,Ecuador,El Oro,2020-06-24,14044,1402,0
EC-E,Ecuador,Esmeraldas,2020-06-24,396,108,0
EC-W,Ecuador,Galapagos,2020-06-24,202,14,0
EC-G,Ecuador,Guayas,2020-06-24,357,21,0
EC-I,Ecuador,Imbabura,2020-06-24,2206,430,0
EC-L,Ecuador,Loja,2020-06-24,201,15,0
EC-R,Ecuador,Los Rios,2020-06-24,1088,183,0
EC-M,Ecuador,Manabi,2020-06-24,3929,301,0
EC-S,Ecuador,Morona Santiago,2020-06-24,1508,195,0
EC-N,Ecuador,Napo,2020-06-24,105,3,0
EC-D,Ecuador,Orellana,2020-06-24,944,74,0
EC-Y,Ecuador,Pastaza,2020-06-24,771,281,0
EC-P,Ecuador,Pichincha,2020-06-24,477,68,0
EC-SE,Ecuador,Santa Elena,2020-06-24,110,5,0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-06-24,76,1,0
EC-U,Ecuador,Sucumbios,2020-06-24,386,53,0
EC-T,Ecuador,Tungurahua,2020-06-24,228,5,0
EC-Z,Ecuador,Zamora-Chinchipe,2020-06-24,186,5,0
