ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-06-03,6679,171,
BR-AL,Brazil,Alagoas,2020-06-03,12407,506,
BR-AP,Brazil,Amapa,2020-06-03,11107,247,
BR-AM,Brazil,Amazonas,2020-06-03,44347,2138,
BR-BA,Brazil,Bahia,2020-06-03,22451,762,
BR-CE,Brazil,Ceara,2020-06-03,56056,3605,
BR-DF,Brazil,Distrito Federal,2020-06-03,12020,191,
BR-ES,Brazil,Espiritu Santo,2020-06-03,16121,698,
BR-GO,Brazil,Goias,2020-06-03,4570,155,
BR-MA,Brazil,Maranhao,2020-06-03,38174,1028,
BR-MT,Brazil,Mato Grosso,2020-06-03,2848,76,
BR-MS,Brazil,Mato Grosso do Sul,2020-06-03,1802,20,
BR-MG,Brazil,Minas Gerais,2020-06-03,12010,306,
BR-PA,Brazil,Para,2020-06-03,44774,3193,
BR-PB,Brazil,Paraiba,2020-06-03,16018,414,
BR-PR,Brazil,Parana,2020-06-03,5494,205,
BR-PE,Brazil,Pernambuco,2020-06-03,36463,3012,
BR-PI,Brazil,Piaui,2020-06-03,5828,192,
BR-RJ,Brazil,Rio de Janeiro,2020-06-03,59240,6010,
BR-RN,Brazil,Rio Grande do Norte,2020-06-03,9149,367,
BR-RS,Brazil,Rio Grande do Sul,2020-06-03,10398,258,
BR-RO,Brazil,Rondonia,2020-06-03,5713,180,
BR-RR,Brazil,Roraima,2020-06-03,4143,124,
BR-SC,Brazil,Santa Catarina,2020-06-03,10034,152,
BR-SP,Brazil,Sao Paulo,2020-06-03,123483,8276,
BR-SE,Brazil,Sergipe,2020-06-03,7989,180,
BR-TO,Brazil,Tocantins,2020-06-03,4698,82,
