ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-05-22,3343,80,
BR-AL,Brazil,Alagoas,2020-05-22,5302,280,
BR-AP,Brazil,Amapa,2020-05-22,5655,157,
BR-AM,Brazil,Amazonas,2020-05-22,27038,1669,
BR-BA,Brazil,Bahia,2020-05-22,12557,399,
BR-CE,Brazil,Ceara,2020-05-22,34573,2251,
BR-DF,Brazil,Distrito Federal,2020-05-22,5948,90,
BR-ES,Brazil,Espiritu Santo,2020-05-22,9520,397,
BR-GO,Brazil,Goias,2020-05-22,2304,93,
BR-MA,Brazil,Maranhao,2020-05-22,17212,693,
BR-MT,Brazil,Mato Grosso,2020-05-22,1220,37,
BR-MS,Brazil,Mato Grosso do Sul,2020-05-22,805,17,
BR-MG,Brazil,Minas Gerais,2020-05-22,5995,201,
BR-PA,Brazil,Para,2020-05-22,21469,1937,
BR-PB,Brazil,Paraiba,2020-05-22,6882,248,
BR-PR,Brazil,Parana,2020-05-22,2939,146,
BR-PE,Brazil,Pernambuco,2020-05-22,25760,2057,
BR-PI,Brazil,Piaui,2020-05-22,3074,93,
BR-RJ,Brazil,Rio de Janeiro,2020-05-22,33589,3657,
BR-RN,Brazil,Rio Grande do Norte,2020-05-22,4251,181,
BR-RS,Brazil,Rio Grande do Sul,2020-05-22,5918,172,
BR-RO,Brazil,Rondonia,2020-05-22,2774,106,
BR-RR,Brazil,Roraima,2020-05-22,2306,83,
BR-SC,Brazil,Santa Catarina,2020-05-22,6458,100,
BR-SP,Brazil,Sao Paulo,2020-05-22,76871,5773,
BR-SE,Brazil,Sergipe,2020-05-22,4922,82,
BR-TO,Brazil,Tocantins,2020-05-22,2205,49,
