ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-06-04,7021,181,
BR-AL,Brazil,Alagoas,2020-06-04,13097,531,
BR-AP,Brazil,Amapa,2020-06-04,11551,254,
BR-AM,Brazil,Amazonas,2020-06-04,46473,2183,
BR-BA,Brazil,Bahia,2020-06-04,23463,790,
BR-CE,Brazil,Ceara,2020-06-04,59795,3813,
BR-DF,Brazil,Distrito Federal,2020-06-04,12923,196,
BR-ES,Brazil,Espiritu Santo,2020-06-04,16894,737,
BR-GO,Brazil,Goias,2020-06-04,4944,164,
BR-MA,Brazil,Maranhao,2020-06-04,40629,1062,
BR-MT,Brazil,Mato Grosso,2020-06-04,3194,82,
BR-MS,Brazil,Mato Grosso do Sul,2020-06-04,1925,20,
BR-MG,Brazil,Minas Gerais,2020-06-04,13034,323,
BR-PA,Brazil,Para,2020-06-04,48049,3416,
BR-PB,Brazil,Paraiba,2020-06-04,17579,438,
BR-PR,Brazil,Parana,2020-06-04,5820,215,
BR-PE,Brazil,Pernambuco,2020-06-04,37507,3134,
BR-PI,Brazil,Piaui,2020-06-04,6064,202,
BR-RJ,Brazil,Rio de Janeiro,2020-06-04,60932,6327,
BR-RN,Brazil,Rio Grande do Norte,2020-06-04,9282,378,
BR-RS,Brazil,Rio Grande do Sul,2020-06-04,11010,265,
BR-RO,Brazil,Rondonia,2020-06-04,6459,194,
BR-RR,Brazil,Roraima,2020-06-04,4483,127,
BR-SC,Brazil,Santa Catarina,2020-06-04,10532,156,
BR-SP,Brazil,Sao Paulo,2020-06-04,129200,8560,
BR-SE,Brazil,Sergipe,2020-06-04,8200,186,
BR-TO,Brazil,Tocantins,2020-06-04,4881,87,
