ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-06-22,11539,305,
BR-AL,Brazil,Alagoas,2020-06-22,29395,903,
BR-AP,Brazil,Amapa,2020-06-22,24682,372,
BR-AM,Brazil,Amazonas,2020-06-22,63731,2671,
BR-BA,Brazil,Bahia,2020-06-22,47086,1441,
BR-CE,Brazil,Ceara,2020-06-22,94158,5604,
BR-DF,Brazil,Distrito Federal,2020-06-22,34148,449,
BR-ES,Brazil,Espiritu Santo,2020-06-22,35784,1362,
BR-GO,Brazil,Goias,2020-06-22,16536,311,
BR-MA,Brazil,Maranhao,2020-06-22,70689,1760,
BR-MT,Brazil,Mato Grosso,2020-06-22,10021,384,
BR-MS,Brazil,Mato Grosso do Sul,2020-06-22,5391,47,
BR-MG,Brazil,Minas Gerais,2020-06-22,28918,688,
BR-PA,Brazil,Para,2020-06-22,86020,4605,
BR-PB,Brazil,Paraiba,2020-06-22,37253,784,
BR-PR,Brazil,Parana,2020-06-22,15124,469,
BR-PE,Brazil,Pernambuco,2020-06-22,52494,4252,
BR-PI,Brazil,Piaui,2020-06-22,14476,502,
BR-RJ,Brazil,Rio de Janeiro,2020-06-22,97572,8933,
BR-RN,Brazil,Rio Grande do Norte,2020-06-22,19957,730,
BR-RS,Brazil,Rio Grande do Sul,2020-06-22,19710,458,
BR-RO,Brazil,Rondonia,2020-06-22,15827,431,
BR-RR,Brazil,Roraima,2020-06-22,8188,251,
BR-SC,Brazil,Santa Catarina,2020-06-22,17937,256,
BR-SP,Brazil,Sao Paulo,2020-06-22,221973,12634,
BR-SE,Brazil,Sergipe,2020-06-22,19384,491,
BR-TO,Brazil,Tocantins,2020-06-22,8477,178,
