ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-06-23,11810,321,
BR-AL,Brazil,Alagoas,2020-06-23,30248,920,
BR-AP,Brazil,Amapa,2020-06-23,26437,380,
BR-AM,Brazil,Amazonas,2020-06-23,65073,2686,
BR-BA,Brazil,Bahia,2020-06-23,49084,1491,
BR-CE,Brazil,Ceara,2020-06-23,97528,5717,
BR-DF,Brazil,Distrito Federal,2020-06-23,35368,475,
BR-ES,Brazil,Espiritu Santo,2020-06-23,36827,1425,
BR-GO,Brazil,Goias,2020-06-23,17568,329,
BR-MA,Brazil,Maranhao,2020-06-23,72021,1797,
BR-MT,Brazil,Mato Grosso,2020-06-23,10659,401,
BR-MS,Brazil,Mato Grosso do Sul,2020-06-23,5784,55,
BR-MG,Brazil,Minas Gerais,2020-06-23,29897,720,
BR-PA,Brazil,Para,2020-06-23,88636,4672,
BR-PB,Brazil,Paraiba,2020-06-23,38999,807,
BR-PR,Brazil,Parana,2020-06-23,15853,498,
BR-PE,Brazil,Pernambuco,2020-06-23,52831,4339,
BR-PI,Brazil,Piaui,2020-06-23,15269,517,
BR-RJ,Brazil,Rio de Janeiro,2020-06-23,100869,9153,
BR-RN,Brazil,Rio Grande do Norte,2020-06-23,20075,750,
BR-RS,Brazil,Rio Grande do Sul,2020-06-23,20864,477,
BR-RO,Brazil,Rondonia,2020-06-23,16498,444,
BR-RR,Brazil,Roraima,2020-06-23,10340,250,
BR-SC,Brazil,Santa Catarina,2020-06-23,19244,263,
BR-SP,Brazil,Sao Paulo,2020-06-23,229475,13068,
BR-SE,Brazil,Sergipe,2020-06-23,19883,511,
BR-TO,Brazil,Tocantins,2020-06-23,8766,179,
