ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-04-20,176,8,
BR-AL,Brazil,Alagoas,2020-04-20,171,18,
BR-AP,Brazil,Amapa,2020-04-20,433,13,
BR-AM,Brazil,Amazonas,2020-04-20,2160,185,
BR-BA,Brazil,Bahia,2020-04-20,1341,46,
BR-CE,Brazil,Ceara,2020-04-20,3482,198,
BR-DF,Brazil,Distrito Federal,2020-04-20,872,24,
BR-ES,Brazil,Espiritu Santo,2020-04-20,1168,33,
BR-GO,Brazil,Goias,2020-04-20,403,19,
BR-MA,Brazil,Maranhao,2020-04-20,1320,54,
BR-MT,Brazil,Mato Grosso,2020-04-20,181,6,
BR-MS,Brazil,Mato Grosso do Sul,2020-04-20,171,5,
BR-MG,Brazil,Minas Gerais,2020-04-20,1189,41,
BR-PA,Brazil,Para,2020-04-20,902,35,
BR-PB,Brazil,Paraiba,2020-04-20,245,32,
BR-PR,Brazil,Parana,2020-04-20,1007,51,
BR-PE,Brazil,Pernambuco,2020-04-20,2690,234,
BR-PI,Brazil,Piaui,2020-04-20,158,12,
BR-RJ,Brazil,Rio de Janeiro,2020-04-20,4899,422,
BR-RN,Brazil,Rio Grande do Norte,2020-04-20,595,27,
BR-RS,Brazil,Rio Grande do Sul,2020-04-20,889,27,
BR-RO,Brazil,Rondonia,2020-04-20,160,4,
BR-RR,Brazil,Roraima,2020-04-20,244,3,
BR-SC,Brazil,Santa Catarina,2020-04-20,1025,35,
BR-SP,Brazil,Sao Paulo,2020-04-20,14580,1037,
BR-SE,Brazil,Sergipe,2020-04-20,86,5,
BR-TO,Brazil,Tocantins,2020-04-20,34,1,
