ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-05-23,3867,87,
BR-AL,Brazil,Alagoas,2020-05-23,5630,301,
BR-AP,Brazil,Amapa,2020-05-23,6091,162,
BR-AM,Brazil,Amazonas,2020-05-23,28802,1744,
BR-BA,Brazil,Bahia,2020-05-23,13000,413,
BR-CE,Brazil,Ceara,2020-05-23,35122,2308,
BR-DF,Brazil,Distrito Federal,2020-05-23,6251,95,
BR-ES,Brazil,Espiritu Santo,2020-05-23,9918,417,
BR-GO,Brazil,Goias,2020-05-23,2377,95,
BR-MA,Brazil,Maranhao,2020-05-23,18767,722,
BR-MT,Brazil,Mato Grosso,2020-05-23,1352,37,
BR-MS,Brazil,Mato Grosso do Sul,2020-05-23,858,17,
BR-MG,Brazil,Minas Gerais,2020-05-23,6338,217,
BR-PA,Brazil,Para,2020-05-23,22697,2001,
BR-PB,Brazil,Paraiba,2020-05-23,7508,258,
BR-PR,Brazil,Parana,2020-05-23,3099,150,
BR-PE,Brazil,Pernambuco,2020-05-23,26786,2144,
BR-PI,Brazil,Piaui,2020-05-23,3258,99,
BR-RJ,Brazil,Rio de Janeiro,2020-05-23,34533,3905,
BR-RN,Brazil,Rio Grande do Norte,2020-05-23,4599,184,
BR-RS,Brazil,Rio Grande do Sul,2020-05-23,6336,176,
BR-RO,Brazil,Rondonia,2020-05-23,3109,115,
BR-RR,Brazil,Roraima,2020-05-23,2374,81,
BR-SC,Brazil,Santa Catarina,2020-05-23,6607,103,
BR-SP,Brazil,Sao Paulo,2020-05-23,80558,6045,
BR-SE,Brazil,Sergipe,2020-05-23,5131,86,
BR-TO,Brazil,Tocantins,2020-05-23,2430,51,
