ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-06-02,6465,165,
BR-AL,Brazil,Alagoas,2020-06-02,11559,482,
BR-AP,Brazil,Amapa,2020-06-02,10511,237,
BR-AM,Brazil,Amazonas,2020-06-02,43195,2102,
BR-BA,Brazil,Bahia,2020-06-02,21430,736,
BR-CE,Brazil,Ceara,2020-06-02,53073,3421,
BR-DF,Brazil,Distrito Federal,2020-06-02,11256,177,
BR-ES,Brazil,Espiritu Santo,2020-06-02,15151,664,
BR-GO,Brazil,Goias,2020-06-02,4377,151,
BR-MA,Brazil,Maranhao,2020-06-02,36625,997,
BR-MT,Brazil,Mato Grosso,2020-06-02,2709,70,
BR-MS,Brazil,Mato Grosso do Sul,2020-06-02,1646,20,
BR-MG,Brazil,Minas Gerais,2020-06-02,10939,289,
BR-PA,Brazil,Para,2020-06-02,41207,3040,
BR-PB,Brazil,Paraiba,2020-06-02,14859,379,
BR-PR,Brazil,Parana,2020-06-02,5163,199,
BR-PE,Brazil,Pernambuco,2020-06-02,35508,2933,
BR-PI,Brazil,Piaui,2020-06-02,5506,180,
BR-RJ,Brazil,Rio de Janeiro,2020-06-02,56732,5686,
BR-RN,Brazil,Rio Grande do Norte,2020-06-02,8233,341,
BR-RS,Brazil,Rio Grande do Sul,2020-06-02,9919,245,
BR-RO,Brazil,Rondonia,2020-06-02,5477,172,
BR-RR,Brazil,Roraima,2020-06-02,3850,120,
BR-SC,Brazil,Santa Catarina,2020-06-02,9660,148,
BR-SP,Brazil,Sao Paulo,2020-06-02,118295,7994,
BR-SE,Brazil,Sergipe,2020-06-02,7555,172,
BR-TO,Brazil,Tocantins,2020-06-02,4483,79,
