ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-06-14,9642,259,
BR-AL,Brazil,Alagoas,2020-06-14,22199,744,
BR-AP,Brazil,Amapa,2020-06-14,16512,324,
BR-AM,Brazil,Amazonas,2020-06-14,56506,2492,
BR-BA,Brazil,Bahia,2020-06-14,36401,1105,
BR-CE,Brazil,Ceara,2020-06-14,76748,4861,
BR-DF,Brazil,Distrito Federal,2020-06-14,22871,304,
BR-ES,Brazil,Espiritu Santo,2020-06-14,26441,1054,
BR-GO,Brazil,Goias,2020-06-14,7944,211,
BR-MA,Brazil,Maranhao,2020-06-14,59850,1467,
BR-MT,Brazil,Mato Grosso,2020-06-14,5861,209,
BR-MS,Brazil,Mato Grosso do Sul,2020-06-14,3433,31,
BR-MG,Brazil,Minas Gerais,2020-06-14,21381,475,
BR-PA,Brazil,Para,2020-06-14,69179,4191,
BR-PB,Brazil,Paraiba,2020-06-14,28013,633,
BR-PR,Brazil,Parana,2020-06-14,9583,326,
BR-PE,Brazil,Pernambuco,2020-06-14,45261,3855,
BR-PI,Brazil,Piaui,2020-06-14,10153,360,
BR-RJ,Brazil,Rio de Janeiro,2020-06-14,79572,7672,
BR-RN,Brazil,Rio Grande do Norte,2020-06-14,14171,534,
BR-RS,Brazil,Rio Grande do Sul,2020-06-14,14661,350,
BR-RO,Brazil,Rondonia,2020-06-14,11865,324,
BR-RR,Brazil,Roraima,2020-06-14,6875,200,
BR-SC,Brazil,Santa Catarina,2020-06-14,13360,195,
BR-SP,Brazil,Sao Paulo,2020-06-14,178202,10694,
BR-SE,Brazil,Sergipe,2020-06-14,13968,330,
BR-TO,Brazil,Tocantins,2020-06-14,6972,132,
