ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-05-15,1785,57,
BR-AL,Brazil,Alagoas,2020-05-15,3212,187,
BR-AP,Brazil,Amapa,2020-05-15,3630,103,
BR-AM,Brazil,Amazonas,2020-05-15,18392,1331,
BR-BA,Brazil,Bahia,2020-05-15,8128,281,
BR-CE,Brazil,Ceara,2020-05-15,22490,1476,
BR-DF,Brazil,Distrito Federal,2020-05-15,3787,55,
BR-ES,Brazil,Espiritu Santo,2020-05-15,6198,260,
BR-GO,Brazil,Goias,2020-05-15,1572,67,
BR-MA,Brazil,Maranhao,2020-05-15,10739,496,
BR-MT,Brazil,Mato Grosso,2020-05-15,779,26,
BR-MS,Brazil,Mato Grosso do Sul,2020-05-15,479,14,
BR-MG,Brazil,Minas Gerais,2020-05-15,4196,146,
BR-PA,Brazil,Para,2020-05-15,12109,1145,
BR-PB,Brazil,Paraiba,2020-05-15,3739,170,
BR-PR,Brazil,Parana,2020-05-15,2139,120,
BR-PE,Brazil,Pernambuco,2020-05-15,16209,1381,
BR-PI,Brazil,Piaui,2020-05-15,1905,60,
BR-RJ,Brazil,Rio de Janeiro,2020-05-15,19987,2438,
BR-RN,Brazil,Rio Grande do Norte,2020-05-15,2786,122,
BR-RS,Brazil,Rio Grande do Sul,2020-05-15,3597,126,
BR-RO,Brazil,Rondonia,2020-05-15,1789,62,
BR-RR,Brazil,Roraima,2020-05-15,1589,40,
BR-SC,Brazil,Santa Catarina,2020-05-15,4562,79,
BR-SP,Brazil,Sao Paulo,2020-05-15,58378,4501,
BR-SE,Brazil,Sergipe,2020-05-15,2868,50,
BR-TO,Brazil,Tocantins,2020-05-15,1179,24,
