ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-06-13,9534,256,
BR-AL,Brazil,Alagoas,2020-06-13,20887,723,
BR-AP,Brazil,Amapa,2020-06-13,16322,319,
BR-AM,Brazil,Amazonas,2020-06-13,56026,2465,
BR-BA,Brazil,Bahia,2020-06-13,35788,1069,
BR-CE,Brazil,Ceara,2020-06-13,76429,4829,
BR-DF,Brazil,Distrito Federal,2020-06-13,21959,293,
BR-ES,Brazil,Espiritu Santo,2020-06-13,25932,1022,
BR-GO,Brazil,Goias,2020-06-13,7940,208,
BR-MA,Brazil,Maranhao,2020-06-13,58859,1436,
BR-MT,Brazil,Mato Grosso,2020-06-13,5524,192,
BR-MS,Brazil,Mato Grosso do Sul,2020-06-13,3235,28,
BR-MG,Brazil,Minas Gerais,2020-06-13,20614,454,
BR-PA,Brazil,Para,2020-06-13,68510,4177,
BR-PB,Brazil,Paraiba,2020-06-13,27454,623,
BR-PR,Brazil,Parana,2020-06-13,9233,312,
BR-PE,Brazil,Pernambuco,2020-06-13,44671,3784,
BR-PI,Brazil,Piaui,2020-06-13,9825,335,
BR-RJ,Brazil,Rio de Janeiro,2020-06-13,78836,7592,
BR-RN,Brazil,Rio Grande do Norte,2020-06-13,13789,533,
BR-RS,Brazil,Rio Grande do Sul,2020-06-13,14627,344,
BR-RO,Brazil,Rondonia,2020-06-13,11710,309,
BR-RR,Brazil,Roraima,2020-06-13,6842,197,
BR-SC,Brazil,Santa Catarina,2020-06-13,13296,193,
BR-SP,Brazil,Sao Paulo,2020-06-13,172875,10581,
BR-SE,Brazil,Sergipe,2020-06-13,12866,316,
BR-TO,Brazil,Tocantins,2020-06-13,6931,130,
