ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-07-17,16965,452,
BR-AL,Brazil,Alagoas,2020-07-17,49253,1365,
BR-AP,Brazil,Amapa,2020-07-17,33436,499,
BR-AM,Brazil,Amazonas,2020-07-17,88822,3118,
BR-BA,Brazil,Bahia,2020-07-17,118657,2738,
BR-CE,Brazil,Ceara,2020-07-17,145938,7165,
BR-DF,Brazil,Distrito Federal,2020-07-17,79400,1060,
BR-ES,Brazil,Espiritu Santo,2020-07-17,69461,2174,
BR-GO,Brazil,Goias,2020-07-17,40681,1029,
BR-MA,Brazil,Maranhao,2020-07-17,105183,2640,
BR-MT,Brazil,Mato Grosso,2020-07-17,32971,1268,
BR-MS,Brazil,Mato Grosso do Sul,2020-07-17,15805,203,
BR-MG,Brazil,Minas Gerais,2020-07-17,87271,1904,
BR-PA,Brazil,Para,2020-07-17,135164,5448,
BR-PB,Brazil,Paraiba,2020-07-17,66347,1446,
BR-PR,Brazil,Parana,2020-07-17,51321,1292,
BR-PE,Brazil,Pernambuco,2020-07-17,77423,5869,
BR-PI,Brazil,Piaui,2020-07-17,37057,1065,
BR-RJ,Brazil,Rio de Janeiro,2020-07-17,135230,11919,
BR-RN,Brazil,Rio Grande do Norte,2020-07-17,41303,1526,
BR-RS,Brazil,Rio Grande do Sul,2020-07-17,46710,1166,
BR-RO,Brazil,Rondonia,2020-07-17,29117,686,
BR-RR,Brazil,Roraima,2020-07-17,25007,425,
BR-SC,Brazil,Santa Catarina,2020-07-17,51549,646,
BR-SP,Brazil,Sao Paulo,2020-07-17,407415,19377,
BR-SE,Brazil,Sergipe,2020-07-17,41888,1088,
BR-TO,Brazil,Tocantins,2020-07-17,16954,283,
