ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-06-27,12913,351,
BR-AL,Brazil,Alagoas,2020-06-27,33521,993,
BR-AP,Brazil,Amapa,2020-06-27,27901,406,
BR-AM,Brazil,Amazonas,2020-06-27,69022,2772,
BR-BA,Brazil,Bahia,2020-06-27,65244,1697,
BR-CE,Brazil,Ceara,2020-06-27,106628,5981,
BR-DF,Brazil,Distrito Federal,2020-06-27,42766,537,
BR-ES,Brazil,Espiritu Santo,2020-06-27,41652,1507,
BR-GO,Brazil,Goias,2020-06-27,21620,429,
BR-MA,Brazil,Maranhao,2020-06-27,78115,1943,
BR-MT,Brazil,Mato Grosso,2020-06-27,13805,527,
BR-MS,Brazil,Mato Grosso do Sul,2020-06-27,7307,68,
BR-MG,Brazil,Minas Gerais,2020-06-27,40966,882,
BR-PA,Brazil,Para,2020-06-27,99313,4834,
BR-PB,Brazil,Paraiba,2020-06-27,44242,896,
BR-PR,Brazil,Parana,2020-06-27,19819,575,
BR-PE,Brazil,Pernambuco,2020-06-27,57089,4708,
BR-PI,Brazil,Piaui,2020-06-27,18665,592,
BR-RJ,Brazil,Rio de Janeiro,2020-06-27,108803,9789,
BR-RN,Brazil,Rio Grande do Norte,2020-06-27,24253,909,
BR-RS,Brazil,Rio Grande do Sul,2020-06-27,25000,554,
BR-RO,Brazil,Rondonia,2020-06-27,19271,476,
BR-RR,Brazil,Roraima,2020-06-27,13078,281,
BR-SC,Brazil,Santa Catarina,2020-06-27,23808,304,
BR-SP,Brazil,Sao Paulo,2020-06-27,265581,14263,
BR-SE,Brazil,Sergipe,2020-06-27,23319,605,
BR-TO,Brazil,Tocantins,2020-06-27,9966,191,
