ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-05-05,817,29,
BR-AL,Brazil,Alagoas,2020-05-05,1606,80,
BR-AP,Brazil,Amapa,2020-05-05,1931,55,
BR-AM,Brazil,Amazonas,2020-05-05,8109,649,
BR-BA,Brazil,Bahia,2020-05-05,4040,146,
BR-CE,Brazil,Ceara,2020-05-05,11470,795,
BR-DF,Brazil,Distrito Federal,2020-05-05,1818,33,
BR-ES,Brazil,Espiritu Santo,2020-05-05,3402,133,
BR-GO,Brazil,Goias,2020-05-05,922,38,
BR-MA,Brazil,Maranhao,2020-05-05,4530,271,
BR-MT,Brazil,Mato Grosso,2020-05-05,365,13,
BR-MS,Brazil,Mato Grosso do Sul,2020-05-05,283,10,
BR-MG,Brazil,Minas Gerais,2020-05-05,2452,94,
BR-PA,Brazil,Para,2020-05-05,4472,369,
BR-PB,Brazil,Paraiba,2020-05-05,1361,85,
BR-PR,Brazil,Parana,2020-05-05,1588,99,
BR-PE,Brazil,Pernambuco,2020-05-05,9325,749,
BR-PI,Brazil,Piaui,2020-05-05,875,29,
BR-RJ,Brazil,Rio de Janeiro,2020-05-05,12391,1123,
BR-RN,Brazil,Rio Grande do Norte,2020-05-05,1536,68,
BR-RS,Brazil,Rio Grande do Sul,2020-05-05,1815,79,
BR-RO,Brazil,Rondonia,2020-05-05,861,29,
BR-RR,Brazil,Roraima,2020-05-05,869,11,
BR-SC,Brazil,Santa Catarina,2020-05-05,2623,55,
BR-SP,Brazil,Sao Paulo,2020-05-05,34053,2851,
BR-SE,Brazil,Sergipe,2020-05-05,898,21,
BR-TO,Brazil,Tocantins,2020-05-05,303,7,
