ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-04-13,90,3,
BR-AL,Brazil,Alagoas,2020-04-13,50,3,
BR-AP,Brazil,Amapa,2020-04-13,242,5,
BR-AM,Brazil,Amazonas,2020-04-13,1275,71,
BR-BA,Brazil,Bahia,2020-04-13,723,22,
BR-CE,Brazil,Ceara,2020-04-13,1800,91,
BR-DF,Brazil,Distrito Federal,2020-04-13,638,15,
BR-ES,Brazil,Espiritu Santo,2020-04-13,430,14,
BR-GO,Brazil,Goias,2020-04-13,233,15,
BR-MA,Brazil,Maranhao,2020-04-13,445,27,
BR-MT,Brazil,Mato Grosso,2020-04-13,134,4,
BR-MS,Brazil,Mato Grosso do Sul,2020-04-13,113,4,
BR-MG,Brazil,Minas Gerais,2020-04-13,815,23,
BR-PA,Brazil,Para,2020-04-13,270,15,
BR-PB,Brazil,Paraiba,2020-04-13,111,13,
BR-PR,Brazil,Parana,2020-04-13,756,31,
BR-PE,Brazil,Pernambuco,2020-04-13,1154,102,
BR-PI,Brazil,Piaui,2020-04-13,50,8,
BR-RJ,Brazil,Rio de Janeiro,2020-04-13,3231,188,
BR-RN,Brazil,Rio Grande do Norte,2020-04-13,339,17,
BR-RS,Brazil,Rio Grande do Sul,2020-04-13,664,16,
BR-RO,Brazil,Rondonia,2020-04-13,42,2,
BR-RR,Brazil,Roraima,2020-04-13,83,3,
BR-SC,Brazil,Santa Catarina,2020-04-13,777,24,
BR-SP,Brazil,Sao Paulo,2020-04-13,8895,608,
BR-SE,Brazil,Sergipe,2020-04-13,44,4,
BR-TO,Brazil,Tocantins,2020-04-13,26,0,
