ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-09-07,25469,624,
BR-AL,Brazil,Alagoas,2020-09-07,80786,1936,
BR-AP,Brazil,Amapa,2020-09-07,44863,673,
BR-AM,Brazil,Amazonas,2020-09-07,123905,3849,
BR-BA,Brazil,Bahia,2020-09-07,271963,5693,
BR-CE,Brazil,Ceara,2020-09-07,222445,8566,
BR-DF,Brazil,Distrito Federal,2020-09-07,170806,2720,
BR-ES,Brazil,Espiritu Santo,2020-09-07,115793,3268,
BR-GO,Brazil,Goias,2020-09-07,147728,3475,
BR-MA,Brazil,Maranhao,2020-09-07,158310,3518,
BR-MT,Brazil,Mato Grosso,2020-09-07,98206,2932,
BR-MS,Brazil,Mato Grosso do Sul,2020-09-07,54125,970,
BR-MG,Brazil,Minas Gerais,2020-09-07,236012,5851,
BR-PA,Brazil,Para,2020-09-07,208259,6257,
BR-PB,Brazil,Paraiba,2020-09-07,109706,2550,
BR-PR,Brazil,Parana,2020-09-07,143853,3577,
BR-PE,Brazil,Pernambuco,2020-09-07,132420,7721,
BR-PI,Brazil,Piaui,2020-09-07,82282,1901,
BR-RJ,Brazil,Rio de Janeiro,2020-09-07,233052,16593,
BR-RN,Brazil,Rio Grande do Norte,2020-09-07,63810,2294,
BR-RS,Brazil,Rio Grande do Sul,2020-09-07,143952,3756,
BR-RO,Brazil,Rondonia,2020-09-07,58237,1187,
BR-RR,Brazil,Roraima,2020-09-07,45253,598,
BR-SC,Brazil,Santa Catarina,2020-09-07,189477,2422,
BR-SP,Brazil,Sao Paulo,2020-09-07,857330,31377,
BR-SE,Brazil,Sergipe,2020-09-07,73846,1898,
BR-TO,Brazil,Tocantins,2020-09-07,55906,754,
