ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-09-14,26176,640,
BR-AL,Brazil,Alagoas,2020-09-14,82332,1985,
BR-AP,Brazil,Amapa,2020-09-14,45955,680,
BR-AM,Brazil,Amazonas,2020-09-14,127407,3898,
BR-BA,Brazil,Bahia,2020-09-14,283235,5999,
BR-CE,Brazil,Ceara,2020-09-14,227799,8698,
BR-DF,Brazil,Distrito Federal,2020-09-14,177921,2930,
BR-ES,Brazil,Espiritu Santo,2020-09-14,120251,3359,
BR-GO,Brazil,Goias,2020-09-14,165436,3810,
BR-MA,Brazil,Maranhao,2020-09-14,162998,3590,
BR-MT,Brazil,Mato Grosso,2020-09-14,106077,3107,
BR-MS,Brazil,Mato Grosso do Sul,2020-09-14,59408,1085,
BR-MG,Brazil,Minas Gerais,2020-09-14,253997,6286,
BR-PA,Brazil,Para,2020-09-14,214806,6368,
BR-PB,Brazil,Paraiba,2020-09-14,113163,2639,
BR-PR,Brazil,Parana,2020-09-14,154820,3853,
BR-PE,Brazil,Pernambuco,2020-09-14,136853,7888,
BR-PI,Brazil,Piaui,2020-09-14,86538,1973,
BR-RJ,Brazil,Rio de Janeiro,2020-09-14,242810,17003,
BR-RN,Brazil,Rio Grande do Norte,2020-09-14,65360,2317,
BR-RS,Brazil,Rio Grande do Sul,2020-09-14,157907,4080,
BR-RO,Brazil,Rondonia,2020-09-14,60746,1253,
BR-RR,Brazil,Roraima,2020-09-14,46545,610,
BR-SC,Brazil,Santa Catarina,2020-09-14,198640,2543,
BR-SP,Brazil,Sao Paulo,2020-09-14,893349,32642,
BR-SE,Brazil,Sergipe,2020-09-14,75046,1956,
BR-TO,Brazil,Tocantins,2020-09-14,60035,814,
