ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-05-27,5251,113,
BR-AL,Brazil,Alagoas,2020-05-27,7580,368,
BR-AP,Brazil,Amapa,2020-05-27,7619,183,
BR-AM,Brazil,Amazonas,2020-05-27,33508,1891,
BR-BA,Brazil,Bahia,2020-05-27,15070,531,
BR-CE,Brazil,Ceara,2020-05-27,37275,2671,
BR-DF,Brazil,Distrito Federal,2020-05-27,7761,133,
BR-ES,Brazil,Espiritu Santo,2020-05-27,11484,511,
BR-GO,Brazil,Goias,2020-05-27,2843,108,
BR-MA,Brazil,Maranhao,2020-05-27,26145,853,
BR-MT,Brazil,Mato Grosso,2020-05-27,1839,46,
BR-MS,Brazil,Mato Grosso do Sul,2020-05-27,1186,18,
BR-MG,Brazil,Minas Gerais,2020-05-27,8011,240,
BR-PA,Brazil,Para,2020-05-27,31033,2545,
BR-PB,Brazil,Paraiba,2020-05-27,10209,298,
BR-PR,Brazil,Parana,2020-05-27,3712,162,
BR-PE,Brazil,Pernambuco,2020-05-27,29919,2468,
BR-PI,Brazil,Piaui,2020-05-27,3966,134,
BR-RJ,Brazil,Rio de Janeiro,2020-05-27,42398,4605,
BR-RN,Brazil,Rio Grande do Norte,2020-05-27,5630,242,
BR-RS,Brazil,Rio Grande do Sul,2020-05-27,7048,209,
BR-RO,Brazil,Rondonia,2020-05-27,3862,137,
BR-RR,Brazil,Roraima,2020-05-27,2682,102,
BR-SC,Brazil,Santa Catarina,2020-05-27,7372,126,
BR-SP,Brazil,Sao Paulo,2020-05-27,89483,6712,
BR-SE,Brazil,Sergipe,2020-05-27,5912,127,
BR-TO,Brazil,Tocantins,2020-05-27,3023,65,
