ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-07-05,14622,391,
BR-AL,Brazil,Alagoas,2020-07-05,39935,1153,
BR-AP,Brazil,Amapa,2020-07-05,29883,442,
BR-AM,Brazil,Amazonas,2020-07-05,76014,2929,
BR-BA,Brazil,Bahia,2020-07-05,87048,2107,
BR-CE,Brazil,Ceara,2020-07-05,121464,6441,
BR-DF,Brazil,Distrito Federal,2020-07-05,57854,699,
BR-ES,Brazil,Espiritu Santo,2020-07-05,53393,1804,
BR-GO,Brazil,Goias,2020-07-05,28526,621,
BR-MA,Brazil,Maranhao,2020-07-05,89714,2219,
BR-MT,Brazil,Mato Grosso,2020-07-05,20891,807,
BR-MS,Brazil,Mato Grosso do Sul,2020-07-05,10089,117,
BR-MG,Brazil,Minas Gerais,2020-07-05,58283,1201,
BR-PA,Brazil,Para,2020-07-05,113811,5096,
BR-PB,Brazil,Paraiba,2020-07-05,52728,1099,
BR-PR,Brazil,Parana,2020-07-05,31459,795,
BR-PE,Brazil,Pernambuco,2020-07-05,65129,5143,
BR-PI,Brazil,Piaui,2020-07-05,26079,784,
BR-RJ,Brazil,Rio de Janeiro,2020-07-05,121292,10667,
BR-RN,Brazil,Rio Grande do Norte,2020-07-05,34645,1213,
BR-RS,Brazil,Rio Grande do Sul,2020-07-05,31955,727,
BR-RO,Brazil,Rondonia,2020-07-05,23479,555,
BR-RR,Brazil,Roraima,2020-07-05,18922,368,
BR-SC,Brazil,Santa Catarina,2020-07-05,32969,393,
BR-SP,Brazil,Sao Paulo,2020-07-05,320179,16078,
BR-SE,Brazil,Sergipe,2020-07-05,30217,798,
BR-TO,Brazil,Tocantins,2020-07-05,12475,220,
