ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-09-02,25027,618,
BR-AL,Brazil,Alagoas,2020-09-02,79550,1902,
BR-AP,Brazil,Amapa,2020-09-02,43800,668,
BR-AM,Brazil,Amazonas,2020-09-02,121793,3798,
BR-BA,Brazil,Bahia,2020-09-02,262299,5502,
BR-CE,Brazil,Ceara,2020-09-02,218396,8480,
BR-DF,Brazil,Distrito Federal,2020-09-02,164649,2609,
BR-ES,Brazil,Espiritu Santo,2020-09-02,112825,3204,
BR-GO,Brazil,Goias,2020-09-02,138408,3262,
BR-MA,Brazil,Maranhao,2020-09-02,154468,3467,
BR-MT,Brazil,Mato Grosso,2020-09-02,94302,2816,
BR-MS,Brazil,Mato Grosso do Sul,2020-09-02,50645,903,
BR-MG,Brazil,Minas Gerais,2020-09-02,222048,5505,
BR-PA,Brazil,Para,2020-09-02,202436,6201,
BR-PB,Brazil,Paraiba,2020-09-02,107384,2483,
BR-PR,Brazil,Parana,2020-09-02,135609,3399,
BR-PE,Brazil,Pernambuco,2020-09-02,128724,7656,
BR-PI,Brazil,Piaui,2020-09-02,78922,1846,
BR-RJ,Brazil,Rio de Janeiro,2020-09-02,228332,16315,
BR-RN,Brazil,Rio Grande do Norte,2020-09-02,62432,2275,
BR-RS,Brazil,Rio Grande do Sul,2020-09-02,131461,3543,
BR-RO,Brazil,Rondonia,2020-09-02,56411,1161,
BR-RR,Brazil,Roraima,2020-09-02,44036,595,
BR-SC,Brazil,Santa Catarina,2020-09-02,182522,2325,
BR-SP,Brazil,Sao Paulo,2020-09-02,826331,30673,
BR-SE,Brazil,Sergipe,2020-09-02,72931,1873,
BR-TO,Brazil,Tocantins,2020-09-02,52124,701,
