ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-07-24,18393,480,
BR-AL,Brazil,Alagoas,2020-07-24,53713,1471,
BR-AP,Brazil,Amapa,2020-07-24,35026,552,
BR-AM,Brazil,Amazonas,2020-07-24,95424,3199,
BR-BA,Brazil,Bahia,2020-07-24,142767,3096,
BR-CE,Brazil,Ceara,2020-07-24,158824,7426,
BR-DF,Brazil,Distrito Federal,2020-07-24,92414,1244,
BR-ES,Brazil,Espiritu Santo,2020-07-24,75854,2373,
BR-GO,Brazil,Goias,2020-07-24,52847,1332,
BR-MA,Brazil,Maranhao,2020-07-24,112683,2871,
BR-MT,Brazil,Mato Grosso,2020-07-24,42206,1501,
BR-MS,Brazil,Mato Grosso do Sul,2020-07-24,20303,281,
BR-MG,Brazil,Minas Gerais,2020-07-24,106812,2315,
BR-PA,Brazil,Para,2020-07-24,146252,5646,
BR-PB,Brazil,Paraiba,2020-07-24,74550,1653,
BR-PR,Brazil,Parana,2020-07-24,64259,1598,
BR-PE,Brazil,Pernambuco,2020-07-24,85042,6237,
BR-PI,Brazil,Piaui,2020-07-24,44349,1215,
BR-RJ,Brazil,Rio de Janeiro,2020-07-24,154879,12654,
BR-RN,Brazil,Rio Grande do Norte,2020-07-24,46683,1666,
BR-RS,Brazil,Rio Grande do Sul,2020-07-24,57007,1494,
BR-RO,Brazil,Rondonia,2020-07-24,34873,801,
BR-RR,Brazil,Roraima,2020-07-24,28874,465,
BR-SC,Brazil,Santa Catarina,2020-07-24,65017,844,
BR-SP,Brazil,Sao Paulo,2020-07-24,463218,21206,
BR-SE,Brazil,Sergipe,2020-07-24,51132,1284,
BR-TO,Brazil,Tocantins,2020-07-24,19965,334,
