ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-07-21,17700,469,
BR-AL,Brazil,Alagoas,2020-07-21,50951,1428,
BR-AP,Brazil,Amapa,2020-07-21,34405,533,
BR-AM,Brazil,Amazonas,2020-07-21,92164,3169,
BR-BA,Brazil,Bahia,2020-07-21,126844,2936,
BR-CE,Brazil,Ceara,2020-07-21,148986,7284,
BR-DF,Brazil,Distrito Federal,2020-07-21,86076,1158,
BR-ES,Brazil,Espiritu Santo,2020-07-21,72601,2280,
BR-GO,Brazil,Goias,2020-07-21,43794,1154,
BR-MA,Brazil,Maranhao,2020-07-21,108154,2778,
BR-MT,Brazil,Mato Grosso,2020-07-21,37077,1400,
BR-MS,Brazil,Mato Grosso do Sul,2020-07-21,17386,248,
BR-MG,Brazil,Minas Gerais,2020-07-21,95566,2071,
BR-PA,Brazil,Para,2020-07-21,140388,5553,
BR-PB,Brazil,Paraiba,2020-07-21,68844,1558,
BR-PR,Brazil,Parana,2020-07-21,57538,1415,
BR-PE,Brazil,Pernambuco,2020-07-21,80441,6089,
BR-PI,Brazil,Piaui,2020-07-21,40276,1140,
BR-RJ,Brazil,Rio de Janeiro,2020-07-21,145121,12293,
BR-RN,Brazil,Rio Grande do Norte,2020-07-21,44267,1621,
BR-RS,Brazil,Rio Grande do Sul,2020-07-21,49840,1349,
BR-RO,Brazil,Rondonia,2020-07-21,30642,727,
BR-RR,Brazil,Roraima,2020-07-21,25985,435,
BR-SC,Brazil,Santa Catarina,2020-07-21,56475,738,
BR-SP,Brazil,Sao Paulo,2020-07-21,422669,20171,
BR-SE,Brazil,Sergipe,2020-07-21,47110,1182,
BR-TO,Brazil,Tocantins,2020-07-21,18354,308,
