ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-04-09,62,2,
BR-AL,Brazil,Alagoas,2020-04-09,37,3,
BR-AP,Brazil,Amapa,2020-04-09,128,2,
BR-AM,Brazil,Amazonas,2020-04-09,899,40,
BR-BA,Brazil,Bahia,2020-04-09,559,19,
BR-CE,Brazil,Ceara,2020-04-09,1425,55,
BR-DF,Brazil,Distrito Federal,2020-04-09,527,13,
BR-ES,Brazil,Espiritu Santo,2020-04-09,273,6,
BR-GO,Brazil,Goias,2020-04-09,179,7,
BR-MA,Brazil,Maranhao,2020-04-09,273,12,
BR-MT,Brazil,Mato Grosso,2020-04-09,108,2,
BR-MS,Brazil,Mato Grosso do Sul,2020-04-09,89,2,
BR-MG,Brazil,Minas Gerais,2020-04-09,655,15,
BR-PA,Brazil,Para,2020-04-09,168,7,
BR-PB,Brazil,Paraiba,2020-04-09,55,7,
BR-PR,Brazil,Parana,2020-04-09,609,22,
BR-PE,Brazil,Pernambuco,2020-04-09,555,56,
BR-PI,Brazil,Piaui,2020-04-09,38,6,
BR-RJ,Brazil,Rio de Janeiro,2020-04-09,2216,122,
BR-RN,Brazil,Rio Grande do Norte,2020-04-09,261,11,
BR-RS,Brazil,Rio Grande do Sul,2020-04-09,618,12,
BR-RO,Brazil,Rondonia,2020-04-09,28,2,
BR-RR,Brazil,Roraima,2020-04-09,52,1,
BR-SC,Brazil,Santa Catarina,2020-04-09,501,17,
BR-SP,Brazil,Sao Paulo,2020-04-09,7480,496,
BR-SE,Brazil,Sergipe,2020-04-09,39,4,
BR-TO,Brazil,Tocantins,2020-04-09,23,0,
