ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-07-08,15167,404,
BR-AL,Brazil,Alagoas,2020-07-08,42322,1213,
BR-AP,Brazil,Amapa,2020-07-08,30524,462,
BR-AM,Brazil,Amazonas,2020-07-08,80082,2967,
BR-BA,Brazil,Bahia,2020-07-08,95536,2277,
BR-CE,Brazil,Ceara,2020-07-08,128471,6665,
BR-DF,Brazil,Distrito Federal,2020-07-08,64314,801,
BR-ES,Brazil,Espiritu Santo,2020-07-08,58537,1911,
BR-GO,Brazil,Goias,2020-07-08,32664,733,
BR-MA,Brazil,Maranhao,2020-07-08,92939,2324,
BR-MT,Brazil,Mato Grosso,2020-07-08,23835,882,
BR-MS,Brazil,Mato Grosso do Sul,2020-07-08,11063,134,
BR-MG,Brazil,Minas Gerais,2020-07-08,64035,1355,
BR-PA,Brazil,Para,2020-07-08,118744,5169,
BR-PB,Brazil,Paraiba,2020-07-08,56344,1171,
BR-PR,Brazil,Parana,2020-07-08,35715,895,
BR-PE,Brazil,Pernambuco,2020-07-08,67604,5323,
BR-PI,Brazil,Piaui,2020-07-08,28411,858,
BR-RJ,Brazil,Rio de Janeiro,2020-07-08,126329,10970,
BR-RN,Brazil,Rio Grande do Norte,2020-07-08,36511,1326,
BR-RS,Brazil,Rio Grande do Sul,2020-07-08,35557,825,
BR-RO,Brazil,Rondonia,2020-07-08,25067,585,
BR-RR,Brazil,Roraima,2020-07-08,19284,386,
BR-SC,Brazil,Santa Catarina,2020-07-08,36810,432,
BR-SP,Brazil,Sao Paulo,2020-07-08,341365,16788,
BR-SE,Brazil,Sergipe,2020-07-08,32490,875,
BR-TO,Brazil,Tocantins,2020-07-08,13440,233,
