ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-07-13,16260,430,
BR-AL,Brazil,Alagoas,2020-07-13,46296,1297,
BR-AP,Brazil,Amapa,2020-07-13,31552,478,
BR-AM,Brazil,Amazonas,2020-07-13,84412,3048,
BR-BA,Brazil,Bahia,2020-07-13,106891,2535,
BR-CE,Brazil,Ceara,2020-07-13,137206,6947,
BR-DF,Brazil,Distrito Federal,2020-07-13,72284,930,
BR-ES,Brazil,Espiritu Santo,2020-07-13,63879,2040,
BR-GO,Brazil,Goias,2020-07-13,36696,852,
BR-MA,Brazil,Maranhao,2020-07-13,99830,2501,
BR-MT,Brazil,Mato Grosso,2020-07-13,28792,1085,
BR-MS,Brazil,Mato Grosso do Sul,2020-07-13,13461,167,
BR-MG,Brazil,Minas Gerais,2020-07-13,76822,1615,
BR-PA,Brazil,Para,2020-07-13,126509,5293,
BR-PB,Brazil,Paraiba,2020-07-13,61108,1302,
BR-PR,Brazil,Parana,2020-07-13,43582,1089,
BR-PE,Brazil,Pernambuco,2020-07-13,72901,5652,
BR-PI,Brazil,Piaui,2020-07-13,33359,960,
BR-RJ,Brazil,Rio de Janeiro,2020-07-13,132044,11474,
BR-RN,Brazil,Rio Grande do Norte,2020-07-13,39800,1404,
BR-RS,Brazil,Rio Grande do Sul,2020-07-13,39656,995,
BR-RO,Brazil,Rondonia,2020-07-13,27050,647,
BR-RR,Brazil,Roraima,2020-07-13,22627,397,
BR-SC,Brazil,Santa Catarina,2020-07-13,43815,517,
BR-SP,Brazil,Sao Paulo,2020-07-13,374607,17907,
BR-SE,Brazil,Sergipe,2020-07-13,38221,1012,
BR-TO,Brazil,Tocantins,2020-07-13,15307,259,
