ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-07-30,19573,521,
BR-AL,Brazil,Alagoas,2020-07-30,58979,1554,
BR-AP,Brazil,Amapa,2020-07-30,36272,561,
BR-AM,Brazil,Amazonas,2020-07-30,100140,3252,
BR-BA,Brazil,Bahia,2020-07-30,161630,3391,
BR-CE,Brazil,Ceara,2020-07-30,171468,7661,
BR-DF,Brazil,Distrito Federal,2020-07-30,104442,1444,
BR-ES,Brazil,Espiritu Santo,2020-07-30,81885,2514,
BR-GO,Brazil,Goias,2020-07-30,65269,1564,
BR-MA,Brazil,Maranhao,2020-07-30,119262,2996,
BR-MT,Brazil,Mato Grosso,2020-07-30,50447,1763,
BR-MS,Brazil,Mato Grosso do Sul,2020-07-30,24287,357,
BR-MG,Brazil,Minas Gerais,2020-07-30,123415,2692,
BR-PA,Brazil,Para,2020-07-30,153350,5699,
BR-PB,Brazil,Paraiba,2020-07-30,81108,1785,
BR-PR,Brazil,Parana,2020-07-30,73488,1861,
BR-PE,Brazil,Pernambuco,2020-07-30,93373,6526,
BR-PI,Brazil,Piaui,2020-07-30,50198,1304,
BR-RJ,Brazil,Rio de Janeiro,2020-07-30,163642,13348,
BR-RN,Brazil,Rio Grande do Norte,2020-07-30,49667,1751,
BR-RS,Brazil,Rio Grande do Sul,2020-07-30,66473,1825,
BR-RO,Brazil,Rondonia,2020-07-30,38407,864,
BR-RR,Brazil,Roraima,2020-07-30,31455,501,
BR-SC,Brazil,Santa Catarina,2020-07-30,80904,1043,
BR-SP,Brazil,Sao Paulo,2020-07-30,529006,22710,
BR-SE,Brazil,Sergipe,2020-07-30,57684,1408,
BR-TO,Brazil,Tocantins,2020-07-30,24278,368,
