ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-07-27,18783,493,
BR-AL,Brazil,Alagoas,2020-07-27,56204,1514,
BR-AP,Brazil,Amapa,2020-07-27,35364,556,
BR-AM,Brazil,Amazonas,2020-07-27,97079,3224,
BR-BA,Brazil,Bahia,2020-07-27,149109,3227,
BR-CE,Brazil,Ceara,2020-07-27,162429,7509,
BR-DF,Brazil,Distrito Federal,2020-07-27,98480,1339,
BR-ES,Brazil,Espiritu Santo,2020-07-27,78037,2436,
BR-GO,Brazil,Goias,2020-07-27,57985,1400,
BR-MA,Brazil,Maranhao,2020-07-27,114585,2943,
BR-MT,Brazil,Mato Grosso,2020-07-27,44838,1625,
BR-MS,Brazil,Mato Grosso do Sul,2020-07-27,21802,319,
BR-MG,Brazil,Minas Gerais,2020-07-27,113718,2461,
BR-PA,Brazil,Para,2020-07-27,148823,5729,
BR-PB,Brazil,Paraiba,2020-07-27,76693,1727,
BR-PR,Brazil,Parana,2020-07-27,68001,1703,
BR-PE,Brazil,Pernambuco,2020-07-27,89132,6376,
BR-PI,Brazil,Piaui,2020-07-27,46584,1259,
BR-RJ,Brazil,Rio de Janeiro,2020-07-27,157834,12876,
BR-RN,Brazil,Rio Grande do Norte,2020-07-27,47291,1697,
BR-RS,Brazil,Rio Grande do Sul,2020-07-27,60044,1611,
BR-RO,Brazil,Rondonia,2020-07-27,36148,830,
BR-RR,Brazil,Roraima,2020-07-27,29902,474,
BR-SC,Brazil,Santa Catarina,2020-07-27,70138,924,
BR-SP,Brazil,Sao Paulo,2020-07-27,487654,21676,
BR-SE,Brazil,Sergipe,2020-07-27,53612,1340,
BR-TO,Brazil,Tocantins,2020-07-27,22106,350,
