ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-04-26,279,11,
BR-AL,Brazil,Alagoas,2020-04-26,554,32,
BR-AP,Brazil,Amapa,2020-04-26,798,21,
BR-AM,Brazil,Amazonas,2020-04-26,3833,304,
BR-BA,Brazil,Bahia,2020-04-26,2209,73,
BR-CE,Brazil,Ceara,2020-04-26,5833,327,
BR-DF,Brazil,Distrito Federal,2020-04-26,1066,27,
BR-ES,Brazil,Espiritu Santo,2020-04-26,1703,51,
BR-GO,Brazil,Goias,2020-04-26,573,25,
BR-MA,Brazil,Maranhao,2020-04-26,2223,112,
BR-MT,Brazil,Mato Grosso,2020-04-26,250,9,
BR-MS,Brazil,Mato Grosso do Sul,2020-04-26,234,7,
BR-MG,Brazil,Minas Gerais,2020-04-26,1548,61,
BR-PA,Brazil,Para,2020-04-26,1867,100,
BR-PB,Brazil,Paraiba,2020-04-26,499,49,
BR-PR,Brazil,Parana,2020-04-26,1156,72,
BR-PE,Brazil,Pernambuco,2020-04-26,4898,415,
BR-PI,Brazil,Piaui,2020-04-26,331,18,
BR-RJ,Brazil,Rio de Janeiro,2020-04-26,7111,645,
BR-RN,Brazil,Rio Grande do Norte,2020-04-26,825,44,
BR-RS,Brazil,Rio Grande do Sul,2020-04-26,1166,35,
BR-RO,Brazil,Rondonia,2020-04-26,364,10,
BR-RR,Brazil,Roraima,2020-04-26,401,4,
BR-SC,Brazil,Santa Catarina,2020-04-26,1235,42,
BR-SP,Brazil,Sao Paulo,2020-04-26,20715,1700,
BR-SE,Brazil,Sergipe,2020-04-26,159,9,
BR-TO,Brazil,Tocantins,2020-04-26,58,2,
