ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-08-02,19966,537,
BR-AL,Brazil,Alagoas,2020-08-02,62240,1594,
BR-AP,Brazil,Amapa,2020-08-02,36639,571,
BR-AM,Brazil,Amazonas,2020-08-02,102124,3283,
BR-BA,Brazil,Bahia,2020-08-02,170476,3572,
BR-CE,Brazil,Ceara,2020-08-02,176580,7709,
BR-DF,Brazil,Distrito Federal,2020-08-02,110028,1523,
BR-ES,Brazil,Espiritu Santo,2020-08-02,84238,2578,
BR-GO,Brazil,Goias,2020-08-02,70115,1697,
BR-MA,Brazil,Maranhao,2020-08-02,121953,3050,
BR-MT,Brazil,Mato Grosso,2020-08-02,53363,1886,
BR-MS,Brazil,Mato Grosso do Sul,2020-08-02,26003,404,
BR-MG,Brazil,Minas Gerais,2020-08-02,132801,2891,
BR-PA,Brazil,Para,2020-08-02,156285,5773,
BR-PB,Brazil,Paraiba,2020-08-02,84008,1850,
BR-PR,Brazil,Parana,2020-08-02,79605,2005,
BR-PE,Brazil,Pernambuco,2020-08-02,97970,6634,
BR-PI,Brazil,Piaui,2020-08-02,52993,1369,
BR-RJ,Brazil,Rio de Janeiro,2020-08-02,167225,13572,
BR-RN,Brazil,Rio Grande do Norte,2020-08-02,51845,1883,
BR-RS,Brazil,Rio Grande do Sul,2020-08-02,71040,1974,
BR-RO,Brazil,Rondonia,2020-08-02,39893,884,
BR-RR,Brazil,Roraima,2020-08-02,33151,513,
BR-SC,Brazil,Santa Catarina,2020-08-02,87982,1175,
BR-SP,Brazil,Sao Paulo,2020-08-02,558685,23317,
BR-SE,Brazil,Sergipe,2020-08-02,60035,1465,
BR-TO,Brazil,Tocantins,2020-08-02,26434,395,
