ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-09-16,26463,643,
BR-AL,Brazil,Alagoas,2020-09-16,82983,1996,
BR-AP,Brazil,Amapa,2020-09-16,46266,685,
BR-AM,Brazil,Amazonas,2020-09-16,128851,3920,
BR-BA,Brazil,Bahia,2020-09-16,287685,6085,
BR-CE,Brazil,Ceara,2020-09-16,230406,8764,
BR-DF,Brazil,Distrito Federal,2020-09-16,179823,3000,
BR-ES,Brazil,Espiritu Santo,2020-09-16,121708,3388,
BR-GO,Brazil,Goias,2020-09-16,172747,3935,
BR-MA,Brazil,Maranhao,2020-09-16,164770,3611,
BR-MT,Brazil,Mato Grosso,2020-09-16,108890,3156,
BR-MS,Brazil,Mato Grosso do Sul,2020-09-16,60963,1122,
BR-MG,Brazil,Minas Gerais,2020-09-16,258595,6419,
BR-PA,Brazil,Para,2020-09-16,217500,6405,
BR-PB,Brazil,Paraiba,2020-09-16,114582,2659,
BR-PR,Brazil,Parana,2020-09-16,157330,3971,
BR-PE,Brazil,Pernambuco,2020-09-16,138568,7933,
BR-PI,Brazil,Piaui,2020-09-16,87959,1996,
BR-RJ,Brazil,Rio de Janeiro,2020-09-16,246182,17342,
BR-RN,Brazil,Rio Grande do Norte,2020-09-16,65933,2330,
BR-RS,Brazil,Rio Grande do Sul,2020-09-16,164373,4216,
BR-RO,Brazil,Rondonia,2020-09-16,61619,1277,
BR-RR,Brazil,Roraima,2020-09-16,47164,611,
BR-SC,Brazil,Santa Catarina,2020-09-16,201682,2593,
BR-SP,Brazil,Sao Paulo,2020-09-16,909428,33253,
BR-SE,Brazil,Sergipe,2020-09-16,75342,1965,
BR-TO,Brazil,Tocantins,2020-09-16,61271,831,
