ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-07-02,14048,378,
BR-AL,Brazil,Alagoas,2020-07-02,37328,1091,
BR-AP,Brazil,Amapa,2020-07-02,29153,427,
BR-AM,Brazil,Amazonas,2020-07-02,73530,2862,
BR-BA,Brazil,Bahia,2020-07-02,79349,1947,
BR-CE,Brazil,Ceara,2020-07-02,115524,6284,
BR-DF,Brazil,Distrito Federal,2020-07-02,52281,631,
BR-ES,Brazil,Espiritu Santo,2020-07-02,50240,1728,
BR-GO,Brazil,Goias,2020-07-02,26263,545,
BR-MA,Brazil,Maranhao,2020-07-02,86025,2119,
BR-MT,Brazil,Mato Grosso,2020-07-02,17727,674,
BR-MS,Brazil,Mato Grosso do Sul,2020-07-02,9062,91,
BR-MG,Brazil,Minas Gerais,2020-07-02,50707,1059,
BR-PA,Brazil,Para,2020-07-02,108067,5004,
BR-PB,Brazil,Paraiba,2020-07-02,49536,1044,
BR-PR,Brazil,Parana,2020-07-02,26304,706,
BR-PE,Brazil,Pernambuco,2020-07-02,61119,4968,
BR-PI,Brazil,Piaui,2020-07-02,23307,697,
BR-RJ,Brazil,Rio de Janeiro,2020-07-02,116823,10332,
BR-RN,Brazil,Rio Grande do Norte,2020-07-02,32897,1103,
BR-RS,Brazil,Rio Grande do Sul,2020-07-02,29195,663,
BR-RO,Brazil,Rondonia,2020-07-02,21970,530,
BR-RR,Brazil,Roraima,2020-07-02,17583,354,
BR-SC,Brazil,Santa Catarina,2020-07-02,28575,362,
BR-SP,Brazil,Sao Paulo,2020-07-02,302179,15351,
BR-SE,Brazil,Sergipe,2020-07-02,26612,725,
BR-TO,Brazil,Tocantins,2020-07-02,11454,209,
