ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-05-17,1997,60,0
BR-AL,Brazil,Alagoas,2020-05-17,3816,210,0
BR-AP,Brazil,Amapa,2020-05-17,3952,119,0
BR-AM,Brazil,Amazonas,2020-05-17,20328,1413,0
BR-BA,Brazil,Bahia,2020-05-17,8443,295,0
BR-CE,Brazil,Ceara,2020-05-17,24255,1641,0
BR-DF,Brazil,Distrito Federal,2020-05-17,4368,59,0
BR-ES,Brazil,Espiritu Santo,2020-05-17,0,0,0
BR-GO,Brazil,Goias,2020-05-17,1692,70,0
BR-MA,Brazil,Maranhao,2020-05-17,12492,549,0
BR-MT,Brazil,Mato Grosso,2020-05-17,901,27,0
BR-MS,Brazil,Mato Grosso do Sul,2020-05-17,570,15,0
BR-MG,Brazil,Minas Gerais,2020-05-17,4611,156,0
BR-PA,Brazil,Para,2020-05-17,13864,1239,0
BR-PB,Brazil,Paraiba,2020-05-17,4347,194,0
BR-PR,Brazil,Parana,2020-05-17,2286,124,0
BR-PE,Brazil,Pernambuco,2020-05-17,19452,1516,0
BR-PI,Brazil,Piaui,2020-05-17,2252,72,0
BR-RJ,Brazil,Rio de Janeiro,2020-05-17,22238,2715,0
BR-RN,Brazil,Rio Grande do Norte,2020-05-17,3137,139,0
BR-RS,Brazil,Rio Grande do Sul,2020-05-17,3735,142,0
BR-RO,Brazil,Rondonia,2020-05-17,1963,74,0
BR-RR,Brazil,Roraima,2020-05-17,1791,51,0
BR-SC,Brazil,Santa Catarina,2020-05-17,4776,83,0
BR-SP,Brazil,Sao Paulo,2020-05-17,62345,4782,0
BR-SE,Brazil,Sergipe,2020-05-17,3343,57,0
BR-TO,Brazil,Tocantins,2020-05-17,1382,31,0
