ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-04-12,77,2,
BR-AL,Brazil,Alagoas,2020-04-12,48,3,
BR-AP,Brazil,Amapa,2020-04-12,230,5,
BR-AM,Brazil,Amazonas,2020-04-12,1206,62,
BR-BA,Brazil,Bahia,2020-04-12,673,21,
BR-CE,Brazil,Ceara,2020-04-12,1676,74,
BR-DF,Brazil,Distrito Federal,2020-04-12,614,14,
BR-ES,Brazil,Espiritu Santo,2020-04-12,383,9,
BR-GO,Brazil,Goias,2020-04-12,229,14,
BR-MA,Brazil,Maranhao,2020-04-12,398,24,
BR-MT,Brazil,Mato Grosso,2020-04-12,123,3,
BR-MS,Brazil,Mato Grosso do Sul,2020-04-12,101,2,
BR-MG,Brazil,Minas Gerais,2020-04-12,806,20,
BR-PA,Brazil,Para,2020-04-12,246,13,
BR-PB,Brazil,Paraiba,2020-04-12,101,13,
BR-PR,Brazil,Parana,2020-04-12,738,30,
BR-PE,Brazil,Pernambuco,2020-04-12,960,85,
BR-PI,Brazil,Piaui,2020-04-12,44,7,
BR-RJ,Brazil,Rio de Janeiro,2020-04-12,2855,170,
BR-RN,Brazil,Rio Grande do Norte,2020-04-12,302,15,
BR-RS,Brazil,Rio Grande do Sul,2020-04-12,653,16,
BR-RO,Brazil,Rondonia,2020-04-12,35,2,
BR-RR,Brazil,Roraima,2020-04-12,79,3,
BR-SC,Brazil,Santa Catarina,2020-04-12,768,24,
BR-SP,Brazil,Sao Paulo,2020-04-12,8755,588,
BR-SE,Brazil,Sergipe,2020-04-12,44,4,
BR-TO,Brazil,Tocantins,2020-04-12,25,0,
