ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-08-21,23337,598,
BR-AL,Brazil,Alagoas,2020-08-21,74839,1802,
BR-AP,Brazil,Amapa,2020-08-21,40875,627,
BR-AM,Brazil,Amazonas,2020-08-21,114792,3556,
BR-BA,Brazil,Bahia,2020-08-21,229743,4757,
BR-CE,Brazil,Ceara,2020-08-21,202999,8268,
BR-DF,Brazil,Distrito Federal,2020-08-21,145452,2242,
BR-ES,Brazil,Espiritu Santo,2020-08-21,104911,3000,
BR-GO,Brazil,Goias,2020-08-21,113051,2647,
BR-MA,Brazil,Maranhao,2020-08-21,143103,3328,
BR-MT,Brazil,Mato Grosso,2020-08-21,80134,2492,
BR-MS,Brazil,Mato Grosso do Sul,2020-08-21,40711,696,
BR-MG,Brazil,Minas Gerais,2020-08-21,188623,4663,
BR-PA,Brazil,Para,2020-08-21,186646,6037,
BR-PB,Brazil,Paraiba,2020-08-21,100290,2268,
BR-PR,Brazil,Parana,2020-08-21,114588,2928,
BR-PE,Brazil,Pernambuco,2020-08-21,117431,7335,
BR-PI,Brazil,Piaui,2020-08-21,70536,1672,
BR-RJ,Brazil,Rio de Janeiro,2020-08-21,207036,15202,
BR-RN,Brazil,Rio Grande do Norte,2020-08-21,59191,2154,
BR-RS,Brazil,Rio Grande do Sul,2020-08-21,104335,2993,
BR-RO,Brazil,Rondonia,2020-08-21,50514,1050,
BR-RR,Brazil,Roraima,2020-08-21,41191,576,
BR-SC,Brazil,Santa Catarina,2020-08-21,130349,1995,
BR-SP,Brazil,Sao Paulo,2020-08-21,735960,28155,
BR-SE,Brazil,Sergipe,2020-08-21,69845,1761,
BR-TO,Brazil,Tocantins,2020-08-21,41848,556,
