ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-05-09,1335,39,
BR-AL,Brazil,Alagoas,2020-05-09,2172,114,
BR-AP,Brazil,Amapa,2020-05-09,2493,69,
BR-AM,Brazil,Amazonas,2020-05-09,11925,962,
BR-BA,Brazil,Bahia,2020-05-09,5174,196,
BR-CE,Brazil,Ceara,2020-05-09,15879,1062,
BR-DF,Brazil,Distrito Federal,2020-05-09,2576,39,
BR-ES,Brazil,Espiritu Santo,2020-05-09,4412,172,
BR-GO,Brazil,Goias,2020-05-09,1069,47,
BR-MA,Brazil,Maranhao,2020-05-09,6765,355,
BR-MT,Brazil,Mato Grosso,2020-05-09,502,16,
BR-MS,Brazil,Mato Grosso do Sul,2020-05-09,346,11,
BR-MG,Brazil,Minas Gerais,2020-05-09,3123,118,
BR-PA,Brazil,Para,2020-05-09,6775,578,
BR-PB,Brazil,Paraiba,2020-05-09,2156,124,
BR-PR,Brazil,Parana,2020-05-09,1785,107,
BR-PE,Brazil,Pernambuco,2020-05-09,12470,972,
BR-PI,Brazil,Piaui,2020-05-09,1233,38,
BR-RJ,Brazil,Rio de Janeiro,2020-05-09,16929,1653,
BR-RN,Brazil,Rio Grande do Norte,2020-05-09,1919,87,
BR-RS,Brazil,Rio Grande do Sul,2020-05-09,2493,95,
BR-RO,Brazil,Rondonia,2020-05-09,1263,41,
BR-RR,Brazil,Roraima,2020-05-09,1202,18,
BR-SC,Brazil,Santa Catarina,2020-05-09,3372,64,
BR-SP,Brazil,Sao Paulo,2020-05-09,44411,3608,
BR-SE,Brazil,Sergipe,2020-05-09,1588,33,
BR-TO,Brazil,Tocantins,2020-05-09,572,9,
