ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-04-19,163,6,
BR-AL,Brazil,Alagoas,2020-04-19,159,15,
BR-AP,Brazil,Amapa,2020-04-19,416,11,
BR-AM,Brazil,Amazonas,2020-04-19,2044,182,
BR-BA,Brazil,Bahia,2020-04-19,1230,45,
BR-CE,Brazil,Ceara,2020-04-19,3252,186,
BR-DF,Brazil,Distrito Federal,2020-04-19,827,24,
BR-ES,Brazil,Espiritu Santo,2020-04-19,1099,30,
BR-GO,Brazil,Goias,2020-04-19,393,18,
BR-MA,Brazil,Maranhao,2020-04-19,1205,48,
BR-MT,Brazil,Mato Grosso,2020-04-19,174,5,
BR-MS,Brazil,Mato Grosso do Sul,2020-04-19,168,5,
BR-MG,Brazil,Minas Gerais,2020-04-19,1154,39,
BR-PA,Brazil,Para,2020-04-19,685,34,
BR-PB,Brazil,Paraiba,2020-04-19,236,29,
BR-PR,Brazil,Parana,2020-04-19,987,48,
BR-PE,Brazil,Pernambuco,2020-04-19,2459,216,
BR-PI,Brazil,Piaui,2020-04-19,145,10,
BR-RJ,Brazil,Rio de Janeiro,2020-04-19,4765,402,
BR-RN,Brazil,Rio Grande do Norte,2020-04-19,531,25,
BR-RS,Brazil,Rio Grande do Sul,2020-04-19,854,24,
BR-RO,Brazil,Rondonia,2020-04-19,128,4,
BR-RR,Brazil,Roraima,2020-04-19,222,3,
BR-SC,Brazil,Santa Catarina,2020-04-19,975,32,
BR-SP,Brazil,Sao Paulo,2020-04-19,14267,1015,
BR-SE,Brazil,Sergipe,2020-04-19,83,5,
BR-TO,Brazil,Tocantins,2020-04-19,33,1,
