ISO 3166-2 Code,Country,Subdivision,Last Update,Confirmed,Deaths,Recovered
BR-AC,Brazil,Acre,2020-05-28,5600,122,
BR-AL,Brazil,Alagoas,2020-05-28,8055,385,
BR-AP,Brazil,Amapa,2020-05-28,8152,198,
BR-AM,Brazil,Amazonas,2020-05-28,36146,1964,
BR-BA,Brazil,Bahia,2020-05-28,15963,570,
BR-CE,Brazil,Ceara,2020-05-28,37821,2733,
BR-DF,Brazil,Distrito Federal,2020-05-28,8300,142,
BR-ES,Brazil,Espiritu Santo,2020-05-28,12203,538,
BR-GO,Brazil,Goias,2020-05-28,3090,115,
BR-MA,Brazil,Maranhao,2020-05-28,27979,887,
BR-MT,Brazil,Mato Grosso,2020-05-28,1951,51,
BR-MS,Brazil,Mato Grosso do Sul,2020-05-28,1262,18,
BR-MG,Brazil,Minas Gerais,2020-05-28,8686,255,
BR-PA,Brazil,Para,2020-05-28,33699,2704,
BR-PB,Brazil,Paraiba,2020-05-28,11132,318,
BR-PR,Brazil,Parana,2020-05-28,3984,169,
BR-PE,Brazil,Pernambuco,2020-05-28,30713,2566,
BR-PI,Brazil,Piaui,2020-05-28,4243,138,
BR-RJ,Brazil,Rio de Janeiro,2020-05-28,44886,4856,
BR-RN,Brazil,Rio Grande do Norte,2020-05-28,5630,254,
BR-RS,Brazil,Rio Grande do Sul,2020-05-28,8234,213,
BR-RO,Brazil,Rondonia,2020-05-28,4252,142,
BR-RR,Brazil,Roraima,2020-05-28,2959,102,
BR-SC,Brazil,Santa Catarina,2020-05-28,8000,131,
BR-SP,Brazil,Sao Paulo,2020-05-28,95865,6980,
BR-SE,Brazil,Sergipe,2020-05-28,6156,135,
BR-TO,Brazil,Tocantins,2020-05-28,3277,68,
